alpha,beta,relative_drift_%,wall_time_s,status
0.6,0.22,0.0000813647,4.3,ok
0.6,0.23,0.0000962703,4.4,ok
0.6,0.24,0.0000767552,4.3,ok
0.6,0.25,0.0001009730,4.4,ok
0.6,0.26,0.0000723529,4.3,ok
0.6,0.27,0.0000702191,4.3,ok
0.6,0.28,0.0000860984,4.4,ok
0.6,0.29,0.0000663555,4.4,ok
0.6,0.3,0.0000812611,4.3,ok
0.6,0.31,0.0000632894,4.3,ok
0.6,0.32,0.0000883565,4.3,ok
0.6,0.33,0.0001148945,4.3,ok
0.6,0.34,0.0000589285,4.6,ok
0.6,0.35,0.0000575612,4.4,ok
0.6,0.36,0.0000562147,4.4,ok
0.6,0.37,0.0001339538,4.4,ok
0.6,0.38,0.0000617771,4.4,ok
0.6,0.39,0.0000603994,4.4,ok
0.6,0.4,0.0000676192,4.4,ok
0.6,0.41,0.0001064214,4.3,ok
0.6,0.42,0.0000775114,4.4,ok
0.6,0.43,0.0000477519,4.7,ok
0.6,0.44,0.0000466643,4.3,ok
0.6,0.45,0.0000456492,4.7,ok
0.6,0.46,0.0000446340,4.4,ok
0.6,0.47,0.0000437639,4.7,ok
0.6,0.48,0.0000433703,4.3,ok
0.6,0.49,0.0000440333,4.4,ok
0.6,0.5,0.0000440954,4.4,ok
0.65,0.0,0.0001119631,4.3,ok
0.65,0.01,0.0001215031,4.3,ok
0.65,0.02,0.0001241652,4.4,ok
0.65,0.03,0.0001509000,4.7,ok
0.65,0.04,0.0001233987,4.4,ok
0.65,0.05,0.0001221246,4.7,ok
0.65,0.06,0.0001406867,4.3,ok
0.65,0.07,0.0001186857,4.3,ok
0.65,0.08,0.0001162618,4.3,ok
0.65,0.09,0.0001139623,4.4,ok
0.65,0.1,0.0001479583,4.7,ok
0.65,0.11,0.0001078405,4.3,ok
0.65,0.12,0.0001046605,4.4,ok
0.65,0.13,0.0001019984,4.3,ok
0.65,0.14,0.0000991810,4.5,ok
0.65,0.15,0.0000962599,4.4,ok
0.65,0.16,0.0000932974,4.4,ok
0.65,0.17,0.0000903142,4.4,ok
0.65,0.18,0.0000873621,4.4,ok
0.65,0.19,0.0000849072,4.7,ok
0.65,0.2,0.0001031378,4.3,ok
0.65,0.21,0.0000804842,4.7,ok
0.65,0.22,0.0000782986,4.3,ok
0.65,0.23,0.0000969954,4.4,ok
0.65,0.24,0.0000740517,4.4,ok
0.65,0.25,0.0000918162,4.3,ok
0.65,0.26,0.0000699601,4.4,ok
0.65,0.27,0.0000679921,4.4,ok
0.65,0.28,0.0000940122,4.3,ok
0.65,0.29,0.0000642320,4.7,ok
0.65,0.3,0.0000903039,4.4,ok
0.65,0.31,0.0000662208,4.4,ok
0.65,0.32,0.0000599851,4.3,ok
0.65,0.33,0.0000834985,4.4,ok
0.65,0.34,0.0001160236,4.4,ok
0.65,0.35,0.0000866992,4.3,ok
0.65,0.36,0.0000547541,4.6,ok
0.65,0.37,0.0000535111,4.2,ok
0.65,0.38,0.0000523199,4.3,ok
0.65,0.39,0.0000793862,4.7,ok
0.65,0.4,0.0000557071,4.3,ok
0.65,0.41,0.0000489120,4.6,ok
0.65,0.42,0.0000568154,4.3,ok
0.65,0.43,0.0000617563,4.3,ok
0.65,0.44,0.0000680231,4.3,ok
0.65,0.45,0.0000965914,4.3,ok
0.65,0.46,0.0000685618,4.6,ok
0.65,0.47,0.0000429146,4.3,ok
0.65,0.48,0.0000420652,4.4,ok
0.65,0.49,0.0000413297,4.3,ok
0.65,0.5,0.0000406150,4.3,ok
0.7,0.0,0.0001046605,4.3,ok
0.7,0.01,0.0001126157,4.2,ok
0.7,0.02,0.0001195143,4.3,ok
0.7,0.03,0.0001600257,4.3,ok
0.7,0.04,0.0001147909,4.3,ok
0.7,0.05,0.0001240513,4.4,ok
0.7,0.06,0.0001127918,4.3,ok
0.7,0.07,0.0001437631,4.3,ok
0.7,0.08,0.0001090317,4.2,ok
0.7,0.09,0.0001070947,4.3,ok
0.7,0.1,0.0001209542,4.3,ok
0.7,0.11,0.0001018430,4.3,ok
0.7,0.12,0.0001274799,4.3,ok
0.7,0.13,0.0000981555,4.7,ok
0.7,0.14,0.0000943436,4.3,ok
0.7,0.15,0.0000917748,4.7,ok
0.7,0.16,0.0000952034,4.4,ok
0.7,0.17,0.0000864299,4.7,ok
0.7,0.18,0.0000837471,4.3,ok
0.7,0.19,0.0000814579,4.3,ok
0.7,0.2,0.0001031585,4.3,ok
0.7,0.21,0.0000945197,4.3,ok
0.7,0.22,0.0000954623,4.3,ok
0.7,0.23,0.0000734509,4.3,ok
0.7,0.24,0.0000802460,4.3,ok
0.7,0.25,0.0001040805,4.4,ok
0.7,0.26,0.0000677124,4.3,ok
0.7,0.27,0.0000658790,4.3,ok
0.7,0.28,0.0000872171,4.3,ok
0.7,0.29,0.0000623468,4.3,ok
0.7,0.3,0.0000608759,4.2,ok
0.7,0.31,0.0000767759,4.3,ok
0.7,0.32,0.0000582552,4.2,ok
0.7,0.33,0.0000570122,4.3,ok
0.7,0.34,0.0000793759,4.2,ok
0.7,0.35,0.0000897342,4.4,ok
0.7,0.36,0.0000533558,4.7,ok
0.7,0.37,0.0000522060,4.3,ok
0.7,0.38,0.0000510769,4.7,ok
0.7,0.39,0.0000499789,4.3,ok
0.7,0.4,0.0000488913,4.3,ok
0.7,0.41,0.0000622950,4.3,ok
0.7,0.42,0.0000940329,4.3,ok
0.7,0.43,0.0000602544,4.3,ok
0.7,0.44,0.0000497718,4.4,ok
0.7,0.45,0.0000486634,4.7,ok
0.7,0.46,0.0000511184,4.3,ok
0.7,0.47,0.0000549613,4.6,ok
0.7,0.48,0.0000600990,4.3,ok
0.7,0.49,0.0000785990,4.6,ok
0.7,0.5,0.0000817168,4.4,ok
0.75,0.0,0.0001490666,4.3,ok
0.75,0.01,0.0001305356,4.3,ok
0.75,0.02,0.0001858594,4.3,ok
0.75,0.03,0.0001600568,4.6,ok
0.75,0.04,0.0001072294,4.3,ok
0.75,0.05,0.0001063386,4.3,ok
0.75,0.06,0.0001056756,4.3,ok
0.75,0.07,0.0001369163,4.3,ok
0.75,0.08,0.0001318303,4.3,ok
0.75,0.09,0.0001009212,4.3,ok
0.75,0.1,0.0000988288,4.3,ok
0.75,0.11,0.0001146149,4.5,ok
0.75,0.12,0.0000940329,4.2,ok
0.75,0.13,0.0000920337,4.6,ok
0.75,0.14,0.0001055721,4.5,ok
0.75,0.15,0.0001202084,4.3,ok
0.75,0.16,0.0001050852,4.3,ok
0.75,0.17,0.0000955659,4.4,ok
0.75,0.18,0.0001019674,4.3,ok
0.75,0.19,0.0001097257,4.3,ok
0.75,0.2,0.0000986009,4.6,ok
0.75,0.21,0.0000833431,4.3,ok
0.75,0.22,0.0000727155,4.7,ok
0.75,0.23,0.0000708924,4.4,ok
0.75,0.24,0.0000822969,4.2,ok
0.75,0.25,0.0000673395,4.3,ok
0.75,0.26,0.0001158061,4.3,ok
0.75,0.27,0.0000638902,4.3,ok
0.75,0.28,0.0000811057,4.3,ok
0.75,0.29,0.0000605962,4.3,ok
0.75,0.3,0.0000590632,4.2,ok
0.75,0.31,0.0000790237,4.3,ok
0.75,0.32,0.0000696080,4.3,ok
0.75,0.33,0.0000554378,4.3,ok
0.75,0.34,0.0000542776,4.6,ok
0.75,0.35,0.0000753361,4.3,ok
0.75,0.36,0.0000717004,4.3,ok
0.75,0.37,0.0000818619,4.3,ok
0.75,0.38,0.0000766205,4.3,ok
0.75,0.39,0.0000548266,4.3,ok
0.75,0.4,0.0000711617,4.6,ok
0.75,0.41,0.0000468507,4.3,ok
0.75,0.42,0.0000458874,4.7,ok
0.75,0.43,0.0000573851,4.3,ok
0.75,0.44,0.0000656614,4.6,ok
0.75,0.45,0.0000678781,4.3,ok
0.75,0.46,0.0000436396,4.7,ok
0.75,0.47,0.0000414126,4.4,ok
0.75,0.48,0.0000432667,4.7,ok
0.75,0.49,0.0000430907,4.3,ok
0.75,0.5,0.0000458356,4.7,ok
0.8,0.0,0.0003059842,4.3,ok
0.8,0.01,0.0001519980,4.3,ok
0.8,0.02,0.0001593628,4.3,ok
0.8,0.03,0.0001540800,4.7,ok
0.8,0.04,0.0001730772,4.3,ok
0.8,0.05,0.0000998646,4.6,ok
0.8,0.06,0.0000993260,4.3,ok
0.8,0.07,0.0001305459,4.6,ok
0.8,0.08,0.0000967260,4.2,ok
0.8,0.09,0.0001043394,4.3,ok
0.8,0.1,0.0001015841,4.3,ok
0.8,0.11,0.0001084724,4.3,ok
0.8,0.12,0.0001125017,4.2,ok
0.8,0.13,0.0001076334,4.3,ok
0.8,0.14,0.0000981555,4.6,ok
0.8,0.15,0.0000837056,4.3,ok
0.8,0.16,0.0000815925,4.6,ok
0.8,0.17,0.0000794069,4.3,ok
0.8,0.18,0.0000772110,4.3,ok
0.8,0.19,0.0000751807,4.6,ok
0.8,0.2,0.0000735027,4.2,ok
0.8,0.21,0.0000718454,4.3,ok
0.8,0.22,0.0000897860,4.3,ok
0.8,0.23,0.0000849590,4.4,ok
0.8,0.24,0.0000668319,4.3,ok
0.8,0.25,0.0000651953,4.3,ok
0.8,0.26,0.0001265788,4.3,ok
0.8,0.27,0.0000619946,4.2,ok
0.8,0.28,0.0000788579,4.3,ok
0.8,0.29,0.0000589285,4.3,ok
0.8,0.3,0.0000574369,4.2,ok
0.8,0.31,0.0000653093,4.3,ok
0.8,0.32,0.0000691936,4.3,ok
0.8,0.33,0.0000592704,4.3,ok
0.8,0.34,0.0000528689,4.3,ok
0.8,0.35,0.0000518020,4.6,ok
0.8,0.36,0.0000714518,4.3,ok
0.8,0.37,0.0000726533,4.6,ok
0.8,0.38,0.0000966743,4.3,ok
0.8,0.39,0.0000477415,4.3,ok
0.8,0.4,0.0000733266,4.4,ok
0.8,0.41,0.0000885119,4.4,ok
0.8,0.42,0.0000449655,4.3,ok
0.8,0.43,0.0000440540,4.4,ok
0.8,0.44,0.0000431942,4.3,ok
0.8,0.45,0.0000423449,4.4,ok
0.8,0.46,0.0000490985,4.4,ok
0.8,0.47,0.0000545573,4.7,ok
0.8,0.48,0.0000918265,4.3,ok
0.8,0.49,0.0000530036,4.7,ok
0.8,0.5,0.0000402110,4.4,ok
0.85,0.0,0.0000871135,4.6,ok
0.85,0.01,0.0001482173,4.3,ok
0.85,0.02,0.0001372167,4.6,ok
0.85,0.03,0.0001463424,4.3,ok
0.85,0.04,0.0000945508,4.6,ok
0.85,0.05,0.0000940847,4.3,ok
0.85,0.06,0.0001340781,4.3,ok
0.85,0.07,0.0001222903,4.4,ok
0.85,0.08,0.0000914847,4.3,ok
0.85,0.09,0.0000903039,4.6,ok
0.85,0.1,0.0000887294,4.3,ok
0.85,0.11,0.0001095082,4.2,ok
0.85,0.12,0.0000850729,4.5,ok
0.85,0.13,0.0001530235,4.3,ok
0.85,0.14,0.0000818826,4.3,ok
0.85,0.15,0.0000801009,4.6,ok
0.85,0.16,0.0000999682,4.3,ok
0.85,0.17,0.0000869478,4.3,ok
0.85,0.18,0.0000921477,4.4,ok
0.85,0.19,0.0000909254,4.4,ok
0.85,0.2,0.0000810643,4.7,ok
0.85,0.21,0.0000920130,4.3,ok
0.85,0.22,0.0000810746,4.7,ok
0.85,0.23,0.0000662001,4.3,ok
0.85,0.24,0.0000646670,4.6,ok
0.85,0.25,0.0001162308,4.3,ok
0.85,0.26,0.0000616735,4.2,ok
0.85,0.27,0.0000633101,4.6,ok
0.85,0.28,0.0000764962,4.2,ok
0.85,0.29,0.0000573126,4.3,ok
0.85,0.3,0.0000559350,4.6,ok
0.85,0.31,0.0000546298,4.3,ok
0.85,0.32,0.0000827941,4.7,ok
0.85,0.33,0.0001143352,4.3,ok
0.85,0.34,0.0000515430,4.6,ok
0.85,0.35,0.0000505176,4.3,ok
0.85,0.36,0.0000495439,4.3,ok
0.85,0.37,0.0000677331,4.6,ok
0.85,0.38,0.0000690383,4.3,ok
0.85,0.39,0.0000723736,4.6,ok
0.85,0.4,0.0000862020,4.3,ok
0.85,0.41,0.0000449034,4.3,ok
0.85,0.42,0.0000657650,4.3,ok
0.85,0.43,0.0001004447,4.3,ok
0.85,0.44,0.0000423552,4.3,ok
0.85,0.45,0.0000415680,4.3,ok
0.85,0.46,0.0000407807,4.3,ok
0.85,0.47,0.0000400142,4.6,ok
0.85,0.48,0.0000392581,4.3,ok
0.85,0.49,0.0000494714,4.4,ok
0.85,0.5,0.0000422206,4.4,ok
0.9,0.0,0.0001270241,4.2,ok
0.9,0.01,0.0000871549,4.6,ok
0.9,0.02,0.0001102954,4.3,ok
0.9,0.03,0.0001355801,4.3,ok
0.9,0.04,0.0000892266,4.6,ok
0.9,0.05,0.0001079855,4.3,ok
0.9,0.06,0.0000885533,4.7,ok
0.9,0.07,0.0001006725,4.2,ok
0.9,0.08,0.0000867095,4.3,ok
0.9,0.09,0.0000857048,4.3,ok
0.9,0.1,0.0000843582,4.2,ok
0.9,0.11,0.0000827320,4.3,ok
0.9,0.12,0.0000811057,4.2,ok
0.9,0.13,0.0000960320,4.3,ok
0.9,0.14,0.0000783193,4.2,ok
0.9,0.15,0.0000890505,4.6,ok
0.9,0.16,0.0000750254,4.3,ok
0.9,0.17,0.0000732748,4.2,ok
0.9,0.18,0.0000714725,4.6,ok
0.9,0.19,0.0000696390,4.3,ok
0.9,0.2,0.0000682510,4.2,ok
0.9,0.21,0.0000668526,4.3,ok
0.9,0.22,0.0000654543,4.3,ok
0.9,0.23,0.0000640455,4.3,ok
0.9,0.24,0.0001190586,4.6,ok
0.9,0.25,0.0000612384,4.3,ok
0.9,0.26,0.0000598504,4.6,ok
0.9,0.27,0.0000718454,4.2,ok
0.9,0.28,0.0000691108,4.3,ok
0.9,0.29,0.0000558003,4.3,ok
0.9,0.3,0.0000545055,4.2,ok
0.9,0.31,0.0000532315,4.3,ok
0.9,0.32,0.0000587939,4.6,ok
0.9,0.33,0.0000639420,4.3,ok
0.9,0.34,0.0000584106,4.3,ok
0.9,0.35,0.0000492849,4.3,ok
0.9,0.36,0.0000483527,4.4,ok
0.9,0.37,0.0000474515,4.3,ok
0.9,0.38,0.0000644910,4.3,ok
0.9,0.39,0.0000651642,4.3,ok
0.9,0.4,0.0000639523,4.3,ok
0.9,0.41,0.0000862849,4.3,ok
0.9,0.42,0.0000549095,4.3,ok
0.9,0.43,0.0000423656,4.3,ok
0.9,0.44,0.0000691729,4.3,ok
0.9,0.45,0.0000408015,4.3,ok
0.9,0.46,0.0000400557,4.3,ok
0.9,0.47,0.0000393306,4.6,ok
0.9,0.48,0.0000386159,4.3,ok
0.9,0.49,0.0000379115,4.7,ok
0.9,0.5,0.0000372278,4.4,ok
0.95,0.0,0.0000781639,4.3,ok
0.95,0.01,0.0000824523,4.6,ok
0.95,0.02,0.0001047537,4.4,ok
0.95,0.03,0.0001270759,4.7,ok
0.95,0.04,0.0000843996,4.3,ok
0.95,0.05,0.0001050541,4.7,ok
0.95,0.06,0.0000920752,4.4,ok
0.95,0.07,0.0000831152,4.2,ok
0.95,0.08,0.0000824005,4.3,ok
0.95,0.09,0.0000815304,4.3,ok
0.95,0.1,0.0000803495,4.2,ok
0.95,0.11,0.0000789201,4.2,ok
0.95,0.12,0.0000774596,4.2,ok
0.95,0.13,0.0000763098,4.3,ok
0.95,0.14,0.0000816236,4.6,ok
0.95,0.15,0.0000877972,4.3,ok
0.95,0.16,0.0000720732,4.2,ok
0.95,0.17,0.0000704988,4.3,ok
0.95,0.18,0.0000688518,4.3,ok
0.95,0.19,0.0000776046,4.2,ok
0.95,0.2,0.0001086796,4.3,ok
0.95,0.21,0.0000938257,4.6,ok
0.95,0.22,0.0000632790,4.3,ok
0.95,0.23,0.0000619946,4.6,ok
0.95,0.24,0.0000606998,4.3,ok
0.95,0.25,0.0000593947,4.3,ok
0.95,0.26,0.0000685307,4.3,ok
0.95,0.27,0.0000706127,4.2,ok
0.95,0.28,0.0000593532,4.3,ok
0.95,0.29,0.0000543398,4.5,ok
0.95,0.3,0.0000531382,4.3,ok
0.95,0.31,0.0000519367,4.6,ok
0.95,0.32,0.0000593325,4.3,ok
0.95,0.33,0.0000703745,4.7,ok
0.95,0.34,0.0001027960,4.2,ok
0.95,0.35,0.0000519781,4.3,ok
0.95,0.36,0.0000472340,4.6,ok
0.95,0.37,0.0000463639,4.3,ok
0.95,0.38,0.0000455145,4.3,ok
0.95,0.39,0.0000591979,4.2,ok
0.95,0.4,0.0000621189,4.3,ok
0.95,0.41,0.0000625125,4.3,ok
0.95,0.42,0.0000603269,4.3,ok
0.95,0.43,0.0000845343,4.3,ok
0.95,0.44,0.0000581724,4.4,ok
0.95,0.45,0.0000400764,4.4,ok
0.95,0.46,0.0000665833,4.2,ok
0.95,0.47,0.0000392477,4.3,ok
0.95,0.48,0.0000885430,4.3,ok
0.95,0.49,0.0000373107,4.3,ok
0.95,0.5,0.0000366685,4.6,ok
1.0,0.0,0.0000743313,4.4,ok
1.0,0.01,0.0000900967,4.3,ok
1.0,0.02,0.0001265891,4.3,ok
1.0,0.03,0.0001175463,4.3,ok
1.0,0.04,0.0000800699,4.3,ok
1.0,0.05,0.0000799352,4.4,ok
1.0,0.06,0.0000937532,4.3,ok
1.0,0.07,0.0000790547,4.2,ok
1.0,0.08,0.0000784540,4.2,ok
1.0,0.09,0.0000777082,4.6,ok
1.0,0.1,0.0000848658,4.4,ok
1.0,0.11,0.0000894545,4.6,ok
1.0,0.12,0.0000803599,4.2,ok
1.0,0.13,0.0000730780,4.3,ok
1.0,0.14,0.0000719386,4.3,ok
1.0,0.15,0.0000706645,4.2,ok
1.0,0.16,0.0000692972,4.3,ok
1.0,0.17,0.0000816858,4.7,ok
1.0,0.18,0.0000768381,4.2,ok
1.0,0.19,0.0000720732,4.3,ok
1.0,0.2,0.0000679092,4.3,ok
1.0,0.21,0.0000652782,4.3,ok
1.0,0.22,0.0000640041,4.3,ok
1.0,0.23,0.0000658790,4.2,ok
1.0,0.24,0.0000677331,4.6,ok
1.0,0.25,0.0000691729,4.3,ok
1.0,0.26,0.0000672359,4.6,ok
1.0,0.27,0.0000586281,4.3,ok
1.0,0.28,0.0000541016,4.6,ok
1.0,0.29,0.0000529518,4.3,ok
1.0,0.3,0.0000518020,4.2,ok
1.0,0.31,0.0000506729,4.3,ok
1.0,0.32,0.0000580792,4.3,ok
1.0,0.33,0.0000750668,4.3,ok
1.0,0.34,0.0000603787,4.3,ok
1.0,0.35,0.0000560593,4.3,ok
1.0,0.36,0.0000468818,4.3,ok
1.0,0.37,0.0000453384,4.2,ok
1.0,0.38,0.0000445305,4.3,ok
1.0,0.39,0.0000437432,4.3,ok
1.0,0.4,0.0000498236,4.3,ok
1.0,0.41,0.0000593636,4.3,ok
1.0,0.42,0.0000590010,4.7,ok
1.0,0.43,0.0000593532,4.4,ok
1.0,0.44,0.0000640041,4.3,ok
1.0,0.45,0.0000810332,4.3,ok
1.0,0.46,0.0000595397,4.3,ok
1.0,0.47,0.0000380151,4.3,ok
1.0,0.48,0.0000421273,4.3,ok
1.0,0.49,0.0000568569,4.3,ok
1.0,0.5,0.0000361091,4.4,ok
