alpha,beta,relative_drift_%,wall_time_s,status
0.6,0.22,0.0874619600,6.5,ok
0.6,0.23,0.3126236325,8.4,ok
0.6,0.24,0.2344039245,8.9,ok
0.6,0.25,0.2294146332,8.6,ok
0.6,0.26,0.1360325073,8.3,ok
0.6,0.27,99.9999996940,56.4,ok
0.6,0.28,0.5528356137,6.4,ok
0.6,0.29,0.3889234013,8.1,ok
0.6,0.3,0.1075108397,8.7,ok
0.6,0.31,0.2248375362,8.1,ok
0.6,0.32,0.0611826415,8.4,ok
0.6,0.33,99.9999917810,47.3,ok
0.6,0.34,99.9999999878,66.8,ok
0.6,0.35,0.8544319193,4.6,ok
0.6,0.36,99.9999933201,70.0,ok
0.6,0.37,99.9999994267,39.9,ok
0.6,0.38,2.2957957495,7.9,ok
0.6,0.39,99.9999999376,72.8,ok
0.6,0.4,0.3010253246,8.0,ok
0.6,0.41,99.9999999335,61.2,ok
0.6,0.42,0.1383826422,7.4,ok
0.6,0.43,99.9999997076,70.5,ok
0.6,0.44,0.2877539785,8.0,ok
0.6,0.45,0.2894461334,7.7,ok
0.6,0.46,99.9999999372,52.5,ok
0.6,0.47,0.0602545007,8.6,ok
0.6,0.48,99.9999999514,70.2,ok
0.6,0.49,0.1386077576,5.9,ok
0.6,0.5,0.1904125575,8.3,ok
0.65,0.0,0.0264095823,9.0,ok
0.65,0.01,0.0532548067,6.9,ok
0.65,0.02,1.0745255336,7.9,ok
0.65,0.03,0.0836841151,7.3,ok
0.65,0.04,0.0538678413,8.0,ok
0.65,0.05,0.0477657922,7.9,ok
0.65,0.06,0.2559207377,8.8,ok
0.65,0.07,99.9999981003,32.9,ok
0.65,0.08,0.0996600046,7.2,ok
0.65,0.09,0.1229345796,6.4,ok
0.65,0.1,0.0980645276,6.3,ok
0.65,0.11,0.3948527395,6.1,ok
0.65,0.12,0.3002326205,8.9,ok
0.65,0.13,0.0293081297,8.7,ok
0.65,0.14,0.1935773075,6.6,ok
0.65,0.15,0.1157894027,7.4,ok
0.65,0.16,0.1191752650,7.8,ok
0.65,0.17,0.0787925604,7.4,ok
0.65,0.18,99.9999999818,38.0,ok
0.65,0.19,0.0394597508,7.5,ok
0.65,0.2,0.1078552683,6.3,ok
0.65,0.21,99.9999999980,78.0,ok
0.65,0.22,0.2006237374,8.1,ok
0.65,0.23,0.1002231034,8.8,ok
0.65,0.24,99.9999999150,58.6,ok
0.65,0.25,0.1375232759,8.3,ok
0.65,0.26,99.9999998712,65.3,ok
0.65,0.27,0.2218119735,8.7,ok
0.65,0.28,0.0654846666,7.5,ok
0.65,0.29,0.1394806713,8.2,ok
0.65,0.3,0.3834227920,8.3,ok
0.65,0.31,0.1111639979,7.9,ok
0.65,0.32,0.2392548739,7.2,ok
0.65,0.33,99.9999999949,34.1,ok
0.65,0.34,99.9999998470,55.4,ok
0.65,0.35,99.9999984158,81.6,ok
0.65,0.36,0.1333095820,8.2,ok
0.65,0.37,0.0606012062,6.7,ok
0.65,0.38,99.9999998059,52.1,ok
0.65,0.39,1.1223061075,6.6,ok
0.65,0.4,99.9999999795,21.4,ok
0.65,0.41,99.9999997541,61.9,ok
0.65,0.42,0.3119428587,8.8,ok
0.65,0.43,0.0642474177,8.0,ok
0.65,0.44,99.9999999458,41.6,ok
0.65,0.45,99.9999996361,64.1,ok
0.65,0.46,0.0683115574,6.9,ok
0.65,0.47,1.5554459750,5.5,ok
0.65,0.48,0.0847835806,9.0,ok
0.65,0.49,0.2337931735,8.5,ok
0.65,0.5,99.9999995681,72.3,ok
0.7,0.0,0.0271688187,8.8,ok
0.7,0.01,0.0734915260,8.1,ok
0.7,0.02,0.0272177200,8.1,ok
0.7,0.03,0.0305398838,7.2,ok
0.7,0.04,0.1842690530,8.7,ok
0.7,0.05,99.9999998755,47.2,ok
0.7,0.06,99.9999999545,72.3,ok
0.7,0.07,0.0978303030,6.9,ok
0.7,0.08,99.9999989066,43.5,ok
0.7,0.09,99.9999999284,30.2,ok
0.7,0.1,0.1074181008,9.0,ok
0.7,0.11,0.4108732431,8.2,ok
0.7,0.12,0.2787288725,9.1,ok
0.7,0.13,0.1275556084,6.4,ok
0.7,0.14,0.0803806472,8.1,ok
0.7,0.15,0.1139540997,7.0,ok
0.7,0.16,0.0827993836,7.1,ok
0.7,0.17,0.2227724437,8.4,ok
0.7,0.18,0.1858030871,7.4,ok
0.7,0.19,0.0518421059,7.5,ok
0.7,0.2,0.1018551486,7.0,ok
0.7,0.21,0.0671653141,8.4,ok
0.7,0.22,0.3031925735,8.4,ok
0.7,0.23,0.1418339798,8.7,ok
0.7,0.24,99.9999998309,55.1,ok
0.7,0.25,0.1576985417,8.7,ok
0.7,0.26,0.1404824097,7.4,ok
0.7,0.27,0.3436535871,5.8,ok
0.7,0.28,99.9999951741,62.2,ok
0.7,0.29,0.0422123787,8.1,ok
0.7,0.3,0.2057421978,7.5,ok
0.7,0.31,0.1036243693,7.8,ok
0.7,0.32,99.9999988153,61.2,ok
0.7,0.33,0.1639967242,8.2,ok
0.7,0.34,99.9999999430,52.7,ok
0.7,0.35,99.9999999541,86.6,ok
0.7,0.36,0.2935762686,7.7,ok
0.7,0.37,99.9999999277,59.9,ok
0.7,0.38,0.2602476299,6.8,ok
0.7,0.39,0.2176129244,7.1,ok
0.7,0.4,0.1676859385,8.5,ok
0.7,0.41,1.0212623397,8.4,ok
0.7,0.42,99.9999996596,44.5,ok
0.7,0.43,0.4438269144,8.4,ok
0.7,0.44,0.5123220788,5.7,ok
0.7,0.45,99.9999997914,80.2,ok
0.7,0.46,0.0825207536,7.9,ok
0.7,0.47,0.2452139603,7.7,ok
0.7,0.48,0.0739908904,7.7,ok
0.7,0.49,99.9999999244,61.7,ok
0.7,0.5,0.1535740586,8.2,ok
0.75,0.0,0.1005460092,8.1,ok
0.75,0.01,99.9999999866,74.2,ok
0.75,0.02,0.0317344770,7.6,ok
0.75,0.03,0.2461174877,8.6,ok
0.75,0.04,0.0337134379,8.1,ok
0.75,0.05,0.0548865849,7.1,ok
0.75,0.06,0.1533730836,8.3,ok
0.75,0.07,0.1159103876,7.7,ok
0.75,0.08,1.2386298005,7.3,ok
0.75,0.09,0.0166880205,8.1,ok
0.75,0.1,0.1239973374,7.1,ok
0.75,0.11,1.0537804638,7.4,ok
0.75,0.12,0.4390802126,8.0,ok
0.75,0.13,0.1089057161,6.9,ok
0.75,0.14,0.1051044958,6.8,ok
0.75,0.15,99.9999995395,61.5,ok
0.75,0.16,0.2688667113,6.8,ok
0.75,0.17,0.0718928495,7.1,ok
0.75,0.18,0.1048365582,6.5,ok
0.75,0.19,99.9999999748,53.2,ok
0.75,0.2,99.9999999977,39.5,ok
0.75,0.21,0.0322954440,8.8,ok
0.75,0.22,0.1737642399,8.2,ok
0.75,0.23,99.9999996001,61.6,ok
0.75,0.24,99.9999991794,33.4,ok
0.75,0.25,99.9999977952,47.7,ok
0.75,0.26,0.1743052121,9.2,ok
0.75,0.27,99.9999999389,85.2,ok
0.75,0.28,0.0693975866,7.7,ok
0.75,0.29,99.9999998336,71.3,ok
0.75,0.3,0.2590015839,5.3,ok
0.75,0.31,0.1682750404,8.3,ok
0.75,0.32,0.0667891818,7.7,ok
0.75,0.33,99.9999999170,34.2,ok
0.75,0.34,2.8373889829,7.6,ok
0.75,0.35,0.2034384099,6.5,ok
0.75,0.36,99.9999999278,67.4,ok
0.75,0.37,99.9999998749,47.8,ok
0.75,0.38,0.0395048357,7.5,ok
0.75,0.39,99.9999997867,57.7,ok
0.75,0.4,0.1152098145,7.8,ok
0.75,0.41,0.5145482470,8.8,ok
0.75,0.42,99.9999998984,64.5,ok
0.75,0.43,0.2999915391,5.6,ok
0.75,0.44,0.1233738479,8.3,ok
0.75,0.45,99.9999999827,65.9,ok
0.75,0.46,0.1470971714,9.1,ok
0.75,0.47,0.5243758948,5.9,ok
0.75,0.48,0.1136906837,8.2,ok
0.75,0.49,99.9999995675,65.7,ok
0.75,0.5,99.9999999114,69.6,ok
0.8,0.0,0.0446082027,8.6,ok
0.8,0.01,99.9999998224,64.8,ok
0.8,0.02,0.0411608253,7.7,ok
0.8,0.03,0.2422278872,8.8,ok
0.8,0.04,0.0354121058,8.2,ok
0.8,0.05,0.2634233553,8.1,ok
0.8,0.06,0.0536314361,7.7,ok
0.8,0.07,0.1052616420,5.9,ok
0.8,0.08,0.4108067666,7.6,ok
0.8,0.09,0.4519040544,5.0,ok
0.8,0.1,0.0515959419,7.6,ok
0.8,0.11,0.2511248909,8.9,ok
0.8,0.12,0.3211109985,8.6,ok
0.8,0.13,0.1426200861,6.9,ok
0.8,0.14,0.3937608040,8.1,ok
0.8,0.15,0.2016740694,8.2,ok
0.8,0.16,0.0434151858,7.7,ok
0.8,0.17,0.1620986775,8.8,ok
0.8,0.18,0.0831706760,6.8,ok
0.8,0.19,0.0553117945,7.2,ok
0.8,0.2,0.9734587975,8.8,ok
0.8,0.21,0.2293330421,6.0,ok
0.8,0.22,0.1165549948,8.1,ok
0.8,0.23,0.3058664341,8.0,ok
0.8,0.24,0.1478655463,5.9,ok
0.8,0.25,0.3350057922,8.8,ok
0.8,0.26,99.9999999846,47.4,ok
0.8,0.27,0.1128082873,5.1,ok
0.8,0.28,0.5162795671,5.7,ok
0.8,0.29,0.0808648952,7.9,ok
0.8,0.3,0.3669229832,7.7,ok
0.8,0.31,0.4992848214,7.9,ok
0.8,0.32,1.5723463224,6.8,ok
0.8,0.33,99.9999998222,58.7,ok
0.8,0.34,0.1535168071,6.6,ok
0.8,0.35,0.1715410492,6.0,ok
0.8,0.36,0.1245842259,6.5,ok
0.8,0.37,0.1676472870,5.6,ok
0.8,0.38,0.2420855897,8.2,ok
0.8,0.39,0.2470797953,7.5,ok
0.8,0.4,99.9999998828,41.9,ok
0.8,0.41,99.9999976641,53.7,ok
0.8,0.42,99.9999943911,43.7,ok
0.8,0.43,0.1253011708,8.6,ok
0.8,0.44,99.9999999818,59.9,ok
0.8,0.45,99.9999999600,50.0,ok
0.8,0.46,0.2865444621,8.1,ok
0.8,0.47,0.4463095489,5.3,ok
0.8,0.48,0.1494302280,7.0,ok
0.8,0.49,0.0606400471,7.5,ok
0.8,0.5,0.3788099231,8.6,ok
0.85,0.0,99.9999989894,28.4,ok
0.85,0.01,0.0505307153,7.7,ok
0.85,0.02,0.2855658792,6.5,ok
0.85,0.03,0.0348933432,7.6,ok
0.85,0.04,0.0685894321,6.9,ok
0.85,0.05,0.2200816478,8.5,ok
0.85,0.06,0.6510927438,6.2,ok
0.85,0.07,99.9999999714,66.7,ok
0.85,0.08,99.9999967907,47.9,ok
0.85,0.09,99.9999999661,40.5,ok
0.85,0.1,0.1252124394,6.6,ok
0.85,0.11,99.9999999390,59.3,ok
0.85,0.12,0.0878824127,6.7,ok
0.85,0.13,0.0766967344,7.6,ok
0.85,0.14,0.0915941276,6.9,ok
0.85,0.15,99.9999999625,63.2,ok
0.85,0.16,0.2493527433,8.6,ok
0.85,0.17,99.9999980886,47.4,ok
0.85,0.18,99.9999996073,47.1,ok
0.85,0.19,99.9999999851,64.3,ok
0.85,0.2,99.9999999675,60.7,ok
0.85,0.21,0.1470107316,5.9,ok
0.85,0.22,0.0897754134,7.2,ok
0.85,0.23,99.9999999097,48.0,ok
0.85,0.24,99.9999998022,53.6,ok
0.85,0.25,0.3774368119,8.5,ok
0.85,0.26,0.2351599964,8.8,ok
0.85,0.27,0.1355953482,7.3,ok
0.85,0.28,0.1165866374,7.1,ok
0.85,0.29,0.2017345488,8.2,ok
0.85,0.3,0.7734569331,8.5,ok
0.85,0.31,0.4708385496,5.6,ok
0.85,0.32,99.9999997467,52.8,ok
0.85,0.33,99.9999999637,56.4,ok
0.85,0.34,99.9999985883,82.8,ok
0.85,0.35,99.9999998406,60.0,ok
0.85,0.36,0.1659160277,6.5,ok
0.85,0.37,0.2564296740,6.3,ok
0.85,0.38,99.9999999910,47.3,ok
0.85,0.39,99.9999999982,65.8,ok
0.85,0.4,0.4412656828,6.0,ok
0.85,0.41,0.1900579075,8.7,ok
0.85,0.42,0.2223031735,8.6,ok
0.85,0.43,99.9999998838,44.6,ok
0.85,0.44,0.2814927857,8.7,ok
0.85,0.45,99.9999999631,66.9,ok
0.85,0.46,99.9999999849,50.6,ok
0.85,0.47,0.2258165880,8.8,ok
0.85,0.48,0.1388300604,7.9,ok
0.85,0.49,0.6339492018,5.6,ok
0.85,0.5,99.9999998439,65.0,ok
0.9,0.0,0.0511271271,8.4,ok
0.9,0.01,0.0239796316,8.3,ok
0.9,0.02,0.3036560102,8.4,ok
0.9,0.03,0.5438637745,5.7,ok
0.9,0.04,0.0384795146,7.8,ok
0.9,0.05,0.3573465810,8.1,ok
0.9,0.06,0.1983489280,5.6,ok
0.9,0.07,99.9999999940,62.3,ok
0.9,0.08,0.0780945595,7.5,ok
0.9,0.09,99.9999994816,38.3,ok
0.9,0.1,99.9999998323,51.5,ok
0.9,0.11,0.1253263657,6.6,ok
0.9,0.12,99.9999994817,54.1,ok
0.9,0.13,0.0625497401,6.5,ok
0.9,0.14,0.5120832153,7.4,ok
0.9,0.15,0.1061600122,7.0,ok
0.9,0.16,0.1037160931,6.6,ok
0.9,0.17,0.3987029244,6.7,ok
0.9,0.18,0.5186960278,6.7,ok
0.9,0.19,99.9999999890,70.2,ok
0.9,0.2,0.5862305373,8.4,ok
0.9,0.21,0.2083229070,9.0,ok
0.9,0.22,99.9999999950,68.4,ok
0.9,0.23,0.2299935406,5.8,ok
0.9,0.24,0.1584507337,6.4,ok
0.9,0.25,0.7935306701,5.3,ok
0.9,0.26,0.1462654168,5.9,ok
0.9,0.27,0.1682351376,8.0,ok
0.9,0.28,0.1470099380,7.0,ok
0.9,0.29,99.9999999789,72.2,ok
0.9,0.3,0.3489761697,6.4,ok
0.9,0.31,0.1337422902,8.9,ok
0.9,0.32,99.9999999649,52.5,ok
0.9,0.33,99.9999998745,81.1,ok
0.9,0.34,99.9999992338,80.0,ok
0.9,0.35,0.3441512913,6.0,ok
0.9,0.36,99.9999994214,67.6,ok
0.9,0.37,0.2762233008,5.0,ok
0.9,0.38,0.2694156072,8.4,ok
0.9,0.39,99.9999998698,59.7,ok
0.9,0.4,99.9999999398,82.7,ok
0.9,0.41,0.3139794015,8.4,ok
0.9,0.42,0.2154720783,7.7,ok
0.9,0.43,99.9999992379,72.3,ok
0.9,0.44,0.3147256418,5.2,ok
0.9,0.45,0.3800142508,8.0,ok
0.9,0.46,99.9999999950,55.3,ok
0.9,0.47,99.9999999397,51.3,ok
0.9,0.48,0.2826981574,8.0,ok
0.9,0.49,0.6894999973,8.6,ok
0.9,0.5,99.9999999958,52.4,ok
0.95,0.0,0.0763681800,7.8,ok
0.95,0.01,0.0465749526,8.1,ok
0.95,0.02,0.0608148638,7.9,ok
0.95,0.03,99.9999993747,59.1,ok
0.95,0.04,0.3398171468,6.5,ok
0.95,0.05,99.9999989208,43.5,ok
0.95,0.06,0.2661223338,8.0,ok
0.95,0.07,99.9999999863,56.6,ok
0.95,0.08,99.9999999731,71.3,ok
0.95,0.09,0.1569250604,6.6,ok
0.95,0.1,0.0594548121,7.3,ok
0.95,0.11,0.3004915170,6.2,ok
0.95,0.12,0.1920487985,8.7,ok
0.95,0.13,99.9999994730,37.5,ok
0.95,0.14,0.1488462328,8.5,ok
0.95,0.15,0.1350738737,6.7,ok
0.95,0.16,0.1443089885,7.1,ok
0.95,0.17,0.2737620868,5.5,ok
0.95,0.18,0.4517081118,7.9,ok
0.95,0.19,0.1578064115,6.7,ok
0.95,0.2,0.5814257467,5.4,ok
0.95,0.21,99.9999985666,58.5,ok
0.95,0.22,99.9999998961,44.4,ok
0.95,0.23,0.1451614645,6.0,ok
0.95,0.24,0.2157230437,8.2,ok
0.95,0.25,0.2235627067,7.8,ok
0.95,0.26,99.9999999554,39.2,ok
0.95,0.27,99.9999995881,61.6,ok
0.95,0.28,0.1554034552,7.7,ok
0.95,0.29,0.3297219600,7.5,ok
0.95,0.3,0.4300464383,5.7,ok
0.95,0.31,0.2115223469,5.4,ok
0.95,0.32,99.9999977128,47.5,ok
0.95,0.33,99.9999998670,50.9,ok
0.95,0.34,99.9999999878,89.3,ok
0.95,0.35,99.9999998220,52.3,ok
0.95,0.36,99.9999999951,80.5,ok
0.95,0.37,99.9994589240,7.2,ok
0.95,0.38,99.9999998782,54.8,ok
0.95,0.39,0.3157590819,5.9,ok
0.95,0.4,0.1621714428,8.0,ok
0.95,0.41,0.1804073644,8.4,ok
0.95,0.42,0.1341565435,8.4,ok
0.95,0.43,0.1268120024,7.2,ok
0.95,0.44,99.9999988441,52.5,ok
0.95,0.45,99.9999996208,63.1,ok
0.95,0.46,99.9999999982,75.4,ok
0.95,0.47,99.9999999942,53.7,ok
0.95,0.48,0.1402022291,8.3,ok
0.95,0.49,0.2354446305,8.0,ok
0.95,0.5,0.1808857124,8.2,ok
1.0,0.0,0.1689858346,7.9,ok
1.0,0.01,0.6425891965,6.4,ok
1.0,0.02,0.0425623351,7.7,ok
1.0,0.03,0.6632163043,8.6,ok
1.0,0.04,0.1112951700,6.9,ok
1.0,0.05,99.9999999600,34.1,ok
1.0,0.06,99.9999993017,53.2,ok
1.0,0.07,0.2796309154,4.2,ok
1.0,0.08,0.2334511107,8.7,ok
1.0,0.09,0.5299202364,5.5,ok
1.0,0.1,99.9999999944,48.1,ok
1.0,0.11,0.1133672300,6.1,ok
1.0,0.12,0.1536254745,8.6,ok
1.0,0.13,0.2485871449,7.9,ok
1.0,0.14,99.9999988197,68.4,ok
1.0,0.15,99.9999998743,72.7,ok
1.0,0.16,99.9999999828,63.4,ok
1.0,0.17,99.9999996698,51.3,ok
1.0,0.18,0.1188172548,6.7,ok
1.0,0.19,99.9999940426,66.3,ok
1.0,0.2,0.4553839786,5.2,ok
1.0,0.21,0.0904647169,8.5,ok
1.0,0.22,0.1370206537,6.9,ok
1.0,0.23,99.9999994663,85.2,ok
1.0,0.24,99.9999995722,62.2,ok
1.0,0.25,0.2997550505,8.3,ok
1.0,0.26,0.1591505048,5.9,ok
1.0,0.27,0.2118559446,8.3,ok
1.0,0.28,99.9999998580,64.6,ok
1.0,0.29,0.2168862221,5.9,ok
1.0,0.3,0.2452687482,6.1,ok
1.0,0.31,0.2377489622,7.4,ok
1.0,0.32,99.9999992927,51.2,ok
1.0,0.33,0.1476217575,8.7,ok
1.0,0.34,99.9999999833,88.8,ok
1.0,0.35,0.2332898354,6.4,ok
1.0,0.36,99.9999996530,64.1,ok
1.0,0.37,0.1155298356,8.2,ok
1.0,0.38,9.9231920931,6.9,ok
1.0,0.39,0.0972458332,8.4,ok
1.0,0.4,0.0896863446,8.4,ok
1.0,0.41,99.9999998961,31.3,ok
1.0,0.42,0.1077434454,6.7,ok
1.0,0.43,99.9999999229,54.0,ok
1.0,0.44,0.2247254549,8.4,ok
1.0,0.45,99.9999998329,66.6,ok
1.0,0.46,0.3292949765,7.8,ok
1.0,0.47,99.9999998449,60.6,ok
1.0,0.48,0.3553109639,7.8,ok
1.0,0.49,1.1991386856,5.0,ok
1.0,0.5,0.6640838280,8.0,ok
