alpha,beta,relative_drift_%,wall_time_s,status
0.6,0.22,0.0053150720,4.8,ok
0.6,0.23,0.0059332141,4.8,ok
0.6,0.24,0.0034913379,4.7,ok
0.6,0.25,0.0104544729,4.4,ok
0.6,0.26,0.0066609417,4.5,ok
0.6,0.27,0.0079400846,4.6,ok
0.6,0.28,0.0109021942,4.5,ok
0.6,0.29,0.0047724370,4.8,ok
0.6,0.3,0.0223682045,4.7,ok
0.6,0.31,0.0059601430,4.8,ok
0.6,0.32,0.0151796182,4.6,ok
0.6,0.33,0.0136514709,4.5,ok
0.6,0.34,0.0040564408,4.8,ok
0.6,0.35,0.0046512235,5.2,ok
0.6,0.36,0.0108223418,4.7,ok
0.6,0.37,0.0044302050,5.0,ok
0.6,0.38,0.0165120282,4.5,ok
0.6,0.39,0.0106429176,4.2,ok
0.6,0.4,0.0106425496,4.6,ok
0.6,0.41,0.0439156670,3.6,ok
0.6,0.42,0.0162845469,4.7,ok
0.6,0.43,0.0340155894,3.9,ok
0.6,0.44,0.0257174185,4.4,ok
0.6,0.45,0.0133782457,4.5,ok
0.6,0.46,0.0261251742,4.6,ok
0.6,0.47,0.0027624491,4.7,ok
0.6,0.48,0.0073699605,4.6,ok
0.6,0.49,0.0078945266,4.5,ok
0.6,0.5,0.0107872356,4.7,ok
0.65,0.0,0.0018199579,4.8,ok
0.65,0.01,0.0037363284,4.8,ok
0.65,0.02,0.0030079028,4.8,ok
0.65,0.03,0.0020237914,4.8,ok
0.65,0.04,0.0033407269,4.8,ok
0.65,0.05,0.0062434036,4.8,ok
0.65,0.06,0.0031272167,4.8,ok
0.65,0.07,0.0028040262,4.8,ok
0.65,0.08,0.0034603650,4.8,ok
0.65,0.09,0.0063786311,5.1,ok
0.65,0.1,0.0082490684,5.0,ok
0.65,0.11,0.0080881830,5.1,ok
0.65,0.12,0.0035193439,5.1,ok
0.65,0.13,0.0024483798,4.8,ok
0.65,0.14,0.0031243820,5.1,ok
0.65,0.15,0.0028376978,4.9,ok
0.65,0.16,0.0050622022,4.8,ok
0.65,0.17,0.0025397867,4.8,ok
0.65,0.18,0.0032389809,4.8,ok
0.65,0.19,0.0106283345,4.7,ok
0.65,0.2,0.0175144311,5.0,ok
0.65,0.21,0.0064923053,5.0,ok
0.65,0.22,0.0023400738,5.1,ok
0.65,0.23,0.0023522702,5.2,ok
0.65,0.24,0.0066593729,4.6,ok
0.65,0.25,0.0035053251,5.0,ok
0.65,0.26,0.0037158485,4.9,ok
0.65,0.27,0.0131079541,4.4,ok
0.65,0.28,0.0046235207,4.6,ok
0.65,0.29,0.0060940503,4.6,ok
0.65,0.3,0.0051493341,4.8,ok
0.65,0.31,0.0066001595,4.8,ok
0.65,0.32,0.0056198083,4.8,ok
0.65,0.33,0.0062673168,4.8,ok
0.65,0.34,0.0049257247,4.8,ok
0.65,0.35,0.0057668055,4.7,ok
0.65,0.36,0.0050832129,4.8,ok
0.65,0.37,0.0457507678,4.7,ok
0.65,0.38,0.0308000338,3.9,ok
0.65,0.39,0.0457720780,3.6,ok
0.65,0.4,0.0182207298,4.4,ok
0.65,0.41,0.0565658861,3.5,ok
0.65,0.42,0.0328592284,4.3,ok
0.65,0.43,0.0287818212,4.4,ok
0.65,0.44,0.0626787920,3.6,ok
0.65,0.45,0.0116756274,4.6,ok
0.65,0.46,0.0033269665,4.7,ok
0.65,0.47,0.0059540465,4.8,ok
0.65,0.48,0.0093908893,4.6,ok
0.65,0.49,0.0375071888,4.3,ok
0.65,0.5,0.0215069811,4.6,ok
0.7,0.0,0.0018061896,5.1,ok
0.7,0.01,0.0048508434,4.8,ok
0.7,0.02,0.0031548435,4.8,ok
0.7,0.03,0.0026073342,4.7,ok
0.7,0.04,0.0029285184,4.8,ok
0.7,0.05,0.0020219376,4.8,ok
0.7,0.06,0.0039641549,5.1,ok
0.7,0.07,0.0024543260,4.7,ok
0.7,0.08,0.0037832806,5.2,ok
0.7,0.09,0.0016316598,5.1,ok
0.7,0.1,0.0066884564,4.6,ok
0.7,0.11,0.0053656472,4.8,ok
0.7,0.12,0.0068405806,4.7,ok
0.7,0.13,0.0026903157,4.8,ok
0.7,0.14,0.0070200866,4.8,ok
0.7,0.15,0.0023903010,4.9,ok
0.7,0.16,0.0030614967,4.8,ok
0.7,0.17,0.0027551549,4.8,ok
0.7,0.18,0.0061376938,4.8,ok
0.7,0.19,0.0038589881,4.7,ok
0.7,0.2,0.0037534671,4.7,ok
0.7,0.21,0.0027972357,4.8,ok
0.7,0.22,0.0076867238,4.8,ok
0.7,0.23,0.0030532129,4.8,ok
0.7,0.24,0.0133162242,4.8,ok
0.7,0.25,0.0032675768,4.7,ok
0.7,0.26,0.0035861774,4.8,ok
0.7,0.27,0.0089632026,4.6,ok
0.7,0.28,0.0076471775,4.5,ok
0.7,0.29,0.0040608533,4.8,ok
0.7,0.3,0.0060627280,4.8,ok
0.7,0.31,0.0050365701,4.8,ok
0.7,0.32,0.0048707015,4.8,ok
0.7,0.33,0.0042948818,4.9,ok
0.7,0.34,0.0061976196,4.8,ok
0.7,0.35,0.0028859607,4.8,ok
0.7,0.36,0.0071781866,4.7,ok
0.7,0.37,0.0129528881,4.4,ok
0.7,0.38,0.0235864872,4.8,ok
0.7,0.39,0.0412218221,4.0,ok
0.7,0.4,0.0191409081,4.2,ok
0.7,0.41,0.0184621518,3.7,ok
0.7,0.42,0.0085662301,4.4,ok
0.7,0.43,0.0153073417,4.5,ok
0.7,0.44,0.0275201075,3.9,ok
0.7,0.45,0.0241490235,4.5,ok
0.7,0.46,0.0043372431,5.1,ok
0.7,0.47,0.0063246164,4.6,ok
0.7,0.48,0.0057570183,4.4,ok
0.7,0.49,0.0129738821,4.7,ok
0.7,0.5,0.0151406146,4.3,ok
0.75,0.0,0.0018445074,4.8,ok
0.75,0.01,0.0026976764,5.1,ok
0.75,0.02,0.0025571295,4.8,ok
0.75,0.03,0.0035024867,4.8,ok
0.75,0.04,0.0020386646,4.8,ok
0.75,0.05,0.0024985624,4.8,ok
0.75,0.06,0.0018248009,4.8,ok
0.75,0.07,0.0016007391,4.8,ok
0.75,0.08,0.0024584010,4.9,ok
0.75,0.09,0.0022882909,4.8,ok
0.75,0.1,0.0034708287,4.7,ok
0.75,0.11,0.0086640529,4.7,ok
0.75,0.12,0.0132204537,4.9,ok
0.75,0.13,0.0029608075,5.2,ok
0.75,0.14,0.0060965893,4.9,ok
0.75,0.15,0.0023703883,5.1,ok
0.75,0.16,0.0024399059,4.8,ok
0.75,0.17,0.0024749954,5.1,ok
0.75,0.18,0.0039515764,5.1,ok
0.75,0.19,0.0055666793,5.1,ok
0.75,0.2,0.0031191362,4.7,ok
0.75,0.21,0.0226910069,5.0,ok
0.75,0.22,0.0078465540,5.1,ok
0.75,0.23,0.0024466189,5.1,ok
0.75,0.24,0.0026607323,5.0,ok
0.75,0.25,0.0034091094,5.0,ok
0.75,0.26,0.0097724887,4.8,ok
0.75,0.27,0.0049748353,4.7,ok
0.75,0.28,0.0063257291,4.7,ok
0.75,0.29,0.0053732090,4.8,ok
0.75,0.3,0.0044398824,4.8,ok
0.75,0.31,0.0046059067,4.8,ok
0.75,0.32,0.0044351460,4.8,ok
0.75,0.33,0.0092333477,4.8,ok
0.75,0.34,0.0053803596,4.8,ok
0.75,0.35,0.0040471131,5.1,ok
0.75,0.36,0.0056647259,4.6,ok
0.75,0.37,0.0044549121,4.6,ok
0.75,0.38,0.0110849824,4.4,ok
0.75,0.39,0.0166677163,4.2,ok
0.75,0.4,0.0451653750,3.5,ok
0.75,0.41,0.0133885244,4.5,ok
0.75,0.42,0.0346785903,4.1,ok
0.75,0.43,0.0383604145,4.3,ok
0.75,0.44,0.0375455066,4.3,ok
0.75,0.45,0.0508856344,4.5,ok
0.75,0.46,0.0150840198,4.5,ok
0.75,0.47,0.0074083335,4.6,ok
0.75,0.48,0.0138230058,4.4,ok
0.75,0.49,0.0234584892,4.5,ok
0.75,0.5,0.0301453927,4.3,ok
0.8,0.0,0.0019229064,4.8,ok
0.8,0.01,0.0029894889,4.8,ok
0.8,0.02,0.0018955549,4.8,ok
0.8,0.03,0.0032030294,4.8,ok
0.8,0.04,0.0021359328,4.8,ok
0.8,0.05,0.0023643540,4.8,ok
0.8,0.06,0.0020641174,4.8,ok
0.8,0.07,0.0018475256,4.8,ok
0.8,0.08,0.0019894347,4.8,ok
0.8,0.09,0.0018731037,4.8,ok
0.8,0.1,0.0057642637,4.7,ok
0.8,0.11,0.0120853401,4.6,ok
0.8,0.12,0.0075378923,4.7,ok
0.8,0.13,0.0050915008,4.8,ok
0.8,0.14,0.0022382695,4.8,ok
0.8,0.15,0.0044369670,5.2,ok
0.8,0.16,0.0025576454,4.8,ok
0.8,0.17,0.0196607954,4.7,ok
0.8,0.18,0.0052409032,4.8,ok
0.8,0.19,0.0081238590,4.6,ok
0.8,0.2,0.0164174860,4.5,ok
0.8,0.21,0.0243321184,4.5,ok
0.8,0.22,0.0067014642,4.7,ok
0.8,0.23,0.0021493421,4.7,ok
0.8,0.24,0.0028008051,4.8,ok
0.8,0.25,0.0041366523,4.6,ok
0.8,0.26,0.0034666361,4.8,ok
0.8,0.27,0.0060733106,4.6,ok
0.8,0.28,0.0035779458,4.7,ok
0.8,0.29,0.0040067205,4.8,ok
0.8,0.3,0.0143658829,4.7,ok
0.8,0.31,0.0551490063,4.5,ok
0.8,0.32,0.0128640636,5.1,ok
0.8,0.33,0.0091489678,4.8,ok
0.8,0.34,0.0063621022,4.9,ok
0.8,0.35,0.0035356540,4.5,ok
0.8,0.36,0.0205872877,4.4,ok
0.8,0.37,0.0101231530,4.5,ok
0.8,0.38,0.0175120925,4.1,ok
0.8,0.39,0.0088835554,4.7,ok
0.8,0.4,0.0208038828,5.0,ok
0.8,0.41,0.0216061139,4.7,ok
0.8,0.42,0.0207625971,4.4,ok
0.8,0.43,0.0262292794,4.0,ok
0.8,0.44,0.0179654558,4.4,ok
0.8,0.45,0.0046447254,4.7,ok
0.8,0.46,0.0042301214,5.1,ok
0.8,0.47,0.0400519481,4.6,ok
0.8,0.48,0.0088774091,4.7,ok
0.8,0.49,0.0106767819,4.5,ok
0.8,0.5,0.0219772837,4.7,ok
0.85,0.0,0.0024796104,4.8,ok
0.85,0.01,0.0017543964,4.8,ok
0.85,0.02,0.0019753060,4.8,ok
0.85,0.03,0.0029972992,4.7,ok
0.85,0.04,0.0041267920,4.8,ok
0.85,0.05,0.0018168834,4.8,ok
0.85,0.06,0.0020391654,4.7,ok
0.85,0.07,0.0020733752,5.1,ok
0.85,0.08,0.0037457594,4.8,ok
0.85,0.09,0.0021670768,4.8,ok
0.85,0.1,0.0035075485,4.7,ok
0.85,0.11,0.0088492802,4.6,ok
0.85,0.12,0.0050336449,5.2,ok
0.85,0.13,0.0049597064,4.7,ok
0.85,0.14,0.0047583253,4.4,ok
0.85,0.15,0.0023212991,4.8,ok
0.85,0.16,0.0024217731,4.8,ok
0.85,0.17,0.0024222448,4.8,ok
0.85,0.18,0.0026877534,4.8,ok
0.85,0.19,0.0029047873,4.8,ok
0.85,0.2,0.0104349841,4.5,ok
0.85,0.21,0.0081942589,4.8,ok
0.85,0.22,0.0022249286,4.8,ok
0.85,0.23,0.0090227406,4.7,ok
0.85,0.24,0.0047341566,4.7,ok
0.85,0.25,0.0103975066,4.4,ok
0.85,0.26,0.0068310837,4.7,ok
0.85,0.27,0.0039554939,4.7,ok
0.85,0.28,0.0084340518,4.7,ok
0.85,0.29,0.0082945172,4.4,ok
0.85,0.3,0.0051406832,4.8,ok
0.85,0.31,0.0061009674,4.6,ok
0.85,0.32,0.0086141801,4.8,ok
0.85,0.33,0.0355001756,4.6,ok
0.85,0.34,0.0039011261,4.7,ok
0.85,0.35,0.0044933489,4.7,ok
0.85,0.36,0.0028766534,4.5,ok
0.85,0.37,0.0065706812,4.5,ok
0.85,0.38,0.0165562279,4.5,ok
0.85,0.39,0.0202090992,4.2,ok
0.85,0.4,0.0471259601,4.2,ok
0.85,0.41,0.0286256224,4.1,ok
0.85,0.42,0.0357718631,4.3,ok
0.85,0.43,0.0171308642,3.8,ok
0.85,0.44,0.0121795197,4.3,ok
0.85,0.45,0.0101141571,4.7,ok
0.85,0.46,0.0055895849,5.0,ok
0.85,0.47,0.0125371322,4.4,ok
0.85,0.48,0.0186377842,4.3,ok
0.85,0.49,0.0654454450,4.4,ok
0.85,0.5,0.0098876609,4.6,ok
0.9,0.0,0.0018307545,4.8,ok
0.9,0.01,0.0031288208,4.8,ok
0.9,0.02,0.0035454588,4.8,ok
0.9,0.03,0.0026702468,4.7,ok
0.9,0.04,0.0021526063,5.1,ok
0.9,0.05,0.0032311565,5.1,ok
0.9,0.06,0.0017974391,4.8,ok
0.9,0.07,0.0048028484,4.8,ok
0.9,0.08,0.0037721123,4.8,ok
0.9,0.09,0.0041711221,4.6,ok
0.9,0.1,0.0034468629,4.8,ok
0.9,0.11,0.0059400819,4.8,ok
0.9,0.12,0.0028250159,5.1,ok
0.9,0.13,0.0020506634,5.1,ok
0.9,0.14,0.0029553755,4.8,ok
0.9,0.15,0.0065413854,5.1,ok
0.9,0.16,0.0023670968,5.1,ok
0.9,0.17,0.0024004339,4.8,ok
0.9,0.18,0.0029912314,4.8,ok
0.9,0.19,0.0060740110,4.8,ok
0.9,0.2,0.0080455785,4.8,ok
0.9,0.21,0.0095403231,4.5,ok
0.9,0.22,0.0080079798,4.6,ok
0.9,0.23,0.0035149010,4.7,ok
0.9,0.24,0.0030207448,4.8,ok
0.9,0.25,0.0047127843,5.0,ok
0.9,0.26,0.0040483642,4.8,ok
0.9,0.27,0.0051059243,4.7,ok
0.9,0.28,0.0045090367,4.7,ok
0.9,0.29,0.0068276901,4.9,ok
0.9,0.3,0.0033655668,4.7,ok
0.9,0.31,0.0049724777,4.8,ok
0.9,0.32,0.0077503909,4.5,ok
0.9,0.33,0.0042187299,4.7,ok
0.9,0.34,0.0112544521,4.6,ok
0.9,0.35,0.0040653982,4.6,ok
0.9,0.36,0.0065927007,4.8,ok
0.9,0.37,0.0035712065,4.6,ok
0.9,0.38,0.0200167030,4.1,ok
0.9,0.39,0.0148874566,4.7,ok
0.9,0.4,0.0189803487,4.7,ok
0.9,0.41,0.0457802113,4.5,ok
0.9,0.42,0.0341440515,4.3,ok
0.9,0.43,0.0233514904,4.4,ok
0.9,0.44,0.0187336160,4.3,ok
0.9,0.45,0.0140988432,4.1,ok
0.9,0.46,0.0413687768,4.5,ok
0.9,0.47,0.0391945758,4.3,ok
0.9,0.48,0.0043081028,4.8,ok
0.9,0.49,0.0106087877,4.7,ok
0.9,0.5,0.0034097205,4.7,ok
0.95,0.0,0.0017749101,4.8,ok
0.95,0.01,0.0017751723,4.8,ok
0.95,0.02,0.0028969116,5.1,ok
0.95,0.03,0.0042635686,5.0,ok
0.95,0.04,0.0026277701,4.8,ok
0.95,0.05,0.0017593142,4.8,ok
0.95,0.06,0.0023388731,4.8,ok
0.95,0.07,0.0019200067,4.8,ok
0.95,0.08,0.0040291998,4.8,ok
0.95,0.09,0.0027360813,5.1,ok
0.95,0.1,0.0036608854,5.2,ok
0.95,0.11,0.0030619417,4.8,ok
0.95,0.12,0.0028474861,4.8,ok
0.95,0.13,0.0041471122,4.8,ok
0.95,0.14,0.0036748208,4.8,ok
0.95,0.15,0.0031518192,4.9,ok
0.95,0.16,0.0035795268,4.8,ok
0.95,0.17,0.0093008090,5.0,ok
0.95,0.18,0.0046121826,5.1,ok
0.95,0.19,0.0049006250,4.5,ok
0.95,0.2,0.0109271237,4.7,ok
0.95,0.21,0.0086802445,4.7,ok
0.95,0.22,0.0021705806,4.8,ok
0.95,0.23,0.0034034947,4.8,ok
0.95,0.24,0.0030897644,4.9,ok
0.95,0.25,0.0059068301,4.6,ok
0.95,0.26,0.0029107633,5.1,ok
0.95,0.27,0.0073015956,4.6,ok
0.95,0.28,0.0092614010,4.5,ok
0.95,0.29,0.0052446415,4.7,ok
0.95,0.3,0.0047299392,4.5,ok
0.95,0.31,0.0060379606,4.6,ok
0.95,0.32,0.0043868745,4.8,ok
0.95,0.33,0.0074077286,4.6,ok
0.95,0.34,0.0060471345,4.8,ok
0.95,0.35,0.0043306893,4.6,ok
0.95,0.36,0.0149237686,4.6,ok
0.95,0.37,0.0094672831,4.2,ok
0.95,0.38,0.0187532226,4.5,ok
0.95,0.39,0.0526586655,4.1,ok
0.95,0.4,0.0074093690,4.7,ok
0.95,0.41,0.0106996711,4.6,ok
0.95,0.42,0.0170549495,4.6,ok
0.95,0.43,0.0190184425,4.3,ok
0.95,0.44,0.0168790962,4.3,ok
0.95,0.45,0.0145162611,4.1,ok
0.95,0.46,0.0096512687,4.8,ok
0.95,0.47,0.0233790914,4.6,ok
0.95,0.48,0.0318000754,4.6,ok
0.95,0.49,0.0196548193,4.5,ok
0.95,0.5,0.0166829520,4.7,ok
1.0,0.0,0.0026062538,4.8,ok
1.0,0.01,0.0018005753,4.8,ok
1.0,0.02,0.0022711073,4.8,ok
1.0,0.03,0.0028206535,4.8,ok
1.0,0.04,0.0021302426,4.7,ok
1.0,0.05,0.0027233156,5.1,ok
1.0,0.06,0.0033351419,5.0,ok
1.0,0.07,0.0031170421,4.8,ok
1.0,0.08,0.0037131858,5.1,ok
1.0,0.09,0.0019865139,5.1,ok
1.0,0.1,0.0121289574,4.6,ok
1.0,0.11,0.0031908463,4.8,ok
1.0,0.12,0.0029287666,4.8,ok
1.0,0.13,0.0027535265,4.8,ok
1.0,0.14,0.0021583143,4.8,ok
1.0,0.15,0.0045908664,5.1,ok
1.0,0.16,0.0036130356,5.1,ok
1.0,0.17,0.0045682862,5.2,ok
1.0,0.18,0.0034796333,4.6,ok
1.0,0.19,0.0039982982,5.1,ok
1.0,0.2,0.0037237758,4.9,ok
1.0,0.21,0.0067597594,4.8,ok
1.0,0.22,0.0023292036,4.7,ok
1.0,0.23,0.0046672029,4.8,ok
1.0,0.24,0.0025113912,4.8,ok
1.0,0.25,0.0028055849,5.0,ok
1.0,0.26,0.0047039432,5.1,ok
1.0,0.27,0.0072981558,4.4,ok
1.0,0.28,0.0033031075,4.8,ok
1.0,0.29,0.0056305852,4.7,ok
1.0,0.3,0.0031679782,5.1,ok
1.0,0.31,0.0038231779,4.6,ok
1.0,0.32,0.0111323020,4.4,ok
1.0,0.33,0.0042425211,4.7,ok
1.0,0.34,0.0130453236,4.5,ok
1.0,0.35,0.0157321627,4.5,ok
1.0,0.36,0.0046789486,4.7,ok
1.0,0.37,0.0056105727,4.4,ok
1.0,0.38,0.0322272569,3.9,ok
1.0,0.39,0.0083978507,4.2,ok
1.0,0.4,0.0087875285,4.6,ok
1.0,0.41,0.0414803765,3.8,ok
1.0,0.42,0.0065652830,4.0,ok
1.0,0.43,0.0518624536,4.3,ok
1.0,0.44,0.0133386589,4.6,ok
1.0,0.45,0.0288056636,4.2,ok
1.0,0.46,0.0080224095,4.4,ok
1.0,0.47,0.0421933388,4.1,ok
1.0,0.48,0.0276662542,4.5,ok
1.0,0.49,0.0047581124,4.4,ok
1.0,0.5,0.0119811114,5.0,ok
