alpha,beta,relative_drift_%,wall_time_s,status
0.6,0.22,0.0039296591,5.8,ok
0.6,0.23,0.0018893546,5.8,ok
0.6,0.24,0.0020105056,6.1,ok
0.6,0.25,0.0019506037,6.1,ok
0.6,0.26,0.0021620212,5.8,ok
0.6,0.27,0.0018791852,6.0,ok
0.6,0.28,0.0018717201,5.8,ok
0.6,0.29,0.0018697767,5.8,ok
0.6,0.3,0.0020609219,5.8,ok
0.6,0.31,0.0018705890,5.8,ok
0.6,0.32,0.0018647177,5.8,ok
0.6,0.33,0.0018588772,6.0,ok
0.6,0.34,0.0018626920,6.1,ok
0.6,0.35,0.0034525221,5.8,ok
0.6,0.36,0.0018592371,6.1,ok
0.6,0.37,0.0044121563,5.8,ok
0.6,0.38,0.0018520290,5.8,ok
0.6,0.39,0.0018544557,5.8,ok
0.6,0.4,0.0018537257,5.8,ok
0.6,0.41,0.0019259309,6.1,ok
0.6,0.42,0.0018869184,5.6,ok
0.6,0.43,0.0018439264,6.1,ok
0.6,0.44,0.0018462503,6.1,ok
0.6,0.45,0.0018460035,5.8,ok
0.6,0.46,0.0018432272,5.7,ok
0.6,0.47,0.0018752675,5.8,ok
0.6,0.48,0.0020915392,5.7,ok
0.6,0.49,0.0020543166,5.8,ok
0.6,0.5,0.0021752303,6.0,ok
0.65,0.0,0.0019683962,6.0,ok
0.65,0.01,0.0028790837,5.8,ok
0.65,0.02,0.0023862235,6.1,ok
0.65,0.03,0.0023682289,5.8,ok
0.65,0.04,0.0020379591,5.8,ok
0.65,0.05,0.0024762796,5.9,ok
0.65,0.06,0.0019441192,5.8,ok
0.65,0.07,0.0019909983,5.8,ok
0.65,0.08,0.0019370757,5.7,ok
0.65,0.09,0.0031838327,5.8,ok
