alpha,beta,relative_drift_%,std_dev_%,wall_time_s,status
1.0,0.47,0.0000380151,0.0000069187,0.0,resume_from_csv
1.0,0.48,0.0000421273,0.0000070676,0.0,resume_from_csv
1.0,0.49,0.0000568569,0.0000079091,0.0,resume_from_csv
1.0,0.5,0.0000361091,0.0000074403,0.0,resume_from_csv
1.0,0.51,0.0000357673,0.0000063725,0.0,resume_from_csv
1.0,0.52,0.0000348972,0.0000065236,0.0,resume_from_csv
1.0,0.53,0.0000343068,0.0000062623,0.0,resume_from_csv
1.0,0.54,0.0000337371,0.0000064327,0.0,resume_from_csv
1.0,0.55,0.0000352494,0.0000070454,0.0,resume_from_csv
1.0,0.56,0.0000326391,0.0000063500,0.0,resume_from_csv
1.0,0.57,0.0000321626,0.0000059830,0.0,resume_from_csv
1.0,0.58,0.0000317379,0.0000058259,0.0,resume_from_csv
1.0,0.59,0.0000312925,0.0000057058,0.0,resume_from_csv
1.0,0.6,0.0000308989,0.0000056078,0.0,resume_from_csv
1.0,0.61,0.0000304742,0.0000055350,0.0,resume_from_csv
1.0,0.62,0.0000300806,0.0000055050,0.0,resume_from_csv
1.0,0.63,0.0000296766,0.0000054581,0.0,resume_from_csv
1.0,0.64,0.0000292830,0.0000054699,0.0,resume_from_csv
1.0,0.65,0.0000288997,0.0000055183,0.0,resume_from_csv
1.0,0.66,0.0000285372,0.0000055534,0.0,resume_from_csv
1.0,0.67,0.0000281539,0.0000055350,0.0,resume_from_csv
1.0,0.68,0.0000278018,0.0000056621,0.0,resume_from_csv
1.0,0.69,0.0000274392,0.0000054916,0.0,resume_from_csv
1.0,0.7,0.0000270974,0.0000055522,0.0,resume_from_csv
1.0,0.71,0.0000302153,0.0000056396,0.0,resume_from_csv
1.0,0.72,0.0000331984,0.0000056479,0.0,resume_from_csv
1.0,0.73,0.0000353530,0.0000056445,0.0,resume_from_csv
1.0,0.74,0.0000338614,0.0000055603,0.0,resume_from_csv
1.0,0.75,0.0000327323,0.0000054726,0.0,resume_from_csv
1.0,0.76,0.0000316758,0.0000053919,0.0,resume_from_csv
1.0,0.77,0.0000337060,0.0000053923,0.0,resume_from_csv
1.0,0.78,0.0000304639,0.0000052589,0.0,resume_from_csv
1.0,0.79,0.0000300081,0.0000051976,0.0,resume_from_csv
1.0,0.8,0.0000296870,0.0000051415,0.0,resume_from_csv
1.0,0.81,0.0000272321,0.0000050349,0.0,resume_from_csv
1.0,0.82,0.0000236791,0.0000048983,0.0,resume_from_csv
1.0,0.83,0.0000240831,0.0000048730,0.0,resume_from_csv
1.0,0.84,0.0000228919,0.0000047024,0.0,resume_from_csv
1.0,0.85,0.0000226433,0.0000047052,0.0,resume_from_csv
1.0,0.86,0.0000223636,0.0000045822,0.0,resume_from_csv
1.0,0.87,0.0000221254,0.0000044383,0.0,resume_from_csv
1.0,0.88,0.0000218664,0.0000044438,0.0,resume_from_csv
1.0,0.89,0.0000216489,0.0000044026,0.0,resume_from_csv
1.0,0.9,0.0000214210,0.0000043343,0.0,resume_from_csv
1.0,0.91,0.0000211828,0.0000042924,0.0,resume_from_csv
1.0,0.92,0.0000209445,0.0000042451,0.0,resume_from_csv
1.0,0.93,0.0000207270,0.0000042689,0.0,resume_from_csv
1.0,0.94,0.0000205199,0.0000042372,0.0,resume_from_csv
1.0,0.95,0.0000202816,0.0000042164,0.0,resume_from_csv
1.0,0.96,0.0000232545,0.0000042987,0.0,resume_from_csv
1.0,0.97,0.0000253572,0.0000043289,0.0,resume_from_csv
1.0,0.98,0.0000304846,0.0000045197,0.0,resume_from_csv
1.0,0.99,0.0000345036,0.0000044348,0.0,resume_from_csv
1.0,1.0,0.0000387609,0.0000043842,0.0,resume_from_csv
1.05,0.0,0.0001048988,0.0000159240,0.0,resume_from_csv
1.05,0.01,0.0000743521,0.0000164111,0.0,resume_from_csv
1.05,0.02,0.0001011180,0.0000204798,0.0,resume_from_csv
1.05,0.03,0.0001089903,0.0000198491,0.0,resume_from_csv
1.05,0.04,0.0000761233,0.0000161824,0.0,resume_from_csv
1.05,0.05,0.0000760819,0.0000152916,0.0,resume_from_csv
1.05,0.06,0.0000770452,0.0000145221,0.0,resume_from_csv
1.05,0.07,0.0001205502,0.0000170683,0.0,resume_from_csv
1.05,0.08,0.0000837160,0.0000150727,0.0,resume_from_csv
1.05,0.09,0.0000742071,0.0000128509,0.0,resume_from_csv
1.05,0.1,0.0000996160,0.0000156013,0.0,resume_from_csv
1.05,0.11,0.0001014701,0.0000153818,0.0,resume_from_csv
1.05,0.12,0.0001027235,0.0000151633,0.0,resume_from_csv
1.05,0.13,0.0000930695,0.0000146571,0.0,resume_from_csv
1.05,0.14,0.0000714932,0.0000127614,0.0,resume_from_csv
1.05,0.15,0.0000679403,0.0000111894,0.0,resume_from_csv
1.05,0.16,0.0000667180,0.0000108344,0.0,resume_from_csv
1.05,0.17,0.0000654232,0.0000109547,0.0,resume_from_csv
1.05,0.18,0.0000640766,0.0000114428,0.0,resume_from_csv
1.05,0.19,0.0000626990,0.0000118655,0.0,resume_from_csv
1.05,0.2,0.0000700223,0.0000121526,0.0,resume_from_csv
1.05,0.21,0.0000704884,0.0000120308,0.0,resume_from_csv
1.05,0.22,0.0000697737,0.0000118447,0.0,resume_from_csv
1.05,0.23,0.0000679610,0.0000115810,0.0,resume_from_csv
1.05,0.24,0.0000647395,0.0000112242,0.0,resume_from_csv
1.05,0.25,0.0000590218,0.0000107405,0.0,resume_from_csv
1.05,0.26,0.0000548784,0.0000100296,0.0,resume_from_csv
1.05,0.27,0.0000537701,0.0000093088,0.0,resume_from_csv
1.05,0.28,0.0000526825,0.0000086682,0.0,resume_from_csv
1.05,0.29,0.0000516156,0.0000082292,0.0,resume_from_csv
1.05,0.3,0.0000505279,0.0000080156,0.0,resume_from_csv
1.05,0.31,0.0000494817,0.0000083431,0.0,resume_from_csv
1.05,0.32,0.0000568465,0.0000090229,0.0,resume_from_csv
1.05,0.33,0.0000684789,0.0000099377,0.0,resume_from_csv
1.05,0.34,0.0000565772,0.0000092787,0.0,resume_from_csv
1.05,0.35,0.0000964982,0.0000112639,0.0,resume_from_csv
1.05,0.36,0.0000516777,0.0000097118,0.0,resume_from_csv
1.05,0.37,0.0000443233,0.0000081066,0.0,resume_from_csv
1.05,0.38,0.0000435568,0.0000078132,0.0,resume_from_csv
1.05,0.39,0.0000428213,0.0000075902,0.0,resume_from_csv
1.05,0.4,0.0000420963,0.0000074394,0.0,resume_from_csv
1.05,0.41,0.0000475551,0.0000086889,0.0,resume_from_csv
1.05,0.42,0.0000562250,0.0000087149,0.0,resume_from_csv
1.05,0.43,0.0000563493,0.0000085742,0.0,resume_from_csv
1.05,0.44,0.0000561732,0.0000087556,0.0,resume_from_csv
1.05,0.45,0.0000560386,0.0000087460,0.0,resume_from_csv
1.05,0.46,0.0000586074,0.0000082638,0.0,resume_from_csv
1.05,0.47,0.0000746525,0.0000081361,0.0,resume_from_csv
1.05,0.48,0.0000689036,0.0000078071,0.0,resume_from_csv
1.05,0.49,0.0000361402,0.0000069037,0.0,resume_from_csv
1.05,0.5,0.0000355394,0.0000060266,0.0,resume_from_csv
1.05,0.51,0.0000429871,0.0000068173,0.0,resume_from_csv
1.05,0.52,0.0000580067,0.0000072426,0.0,resume_from_csv
1.05,0.53,0.0000371553,0.0000071832,0.0,resume_from_csv
1.05,0.54,0.0000678470,0.0000073379,0.0,resume_from_csv
1.05,0.55,0.0000764859,0.0000077600,0.0,resume_from_csv
1.05,0.56,0.0000322248,0.0000059486,0.0,resume_from_csv
1.05,0.57,0.0000317172,0.0000057984,0.0,resume_from_csv
1.05,0.58,0.0000312407,0.0000056678,0.0,resume_from_csv
1.05,0.59,0.0000308264,0.0000058972,0.0,resume_from_csv
1.05,0.6,0.0000344414,0.0000062152,0.0,resume_from_csv
1.05,0.61,0.0000300392,0.0000056925,0.0,resume_from_csv
1.05,0.62,0.0000296455,0.0000056632,0.0,resume_from_csv
1.05,0.63,0.0000292830,0.0000054609,0.0,resume_from_csv
1.05,0.64,0.0000288894,0.0000053287,0.0,resume_from_csv
1.05,0.65,0.0000285165,0.0000052386,0.0,resume_from_csv
1.05,0.66,0.0000281539,0.0000051542,0.0,resume_from_csv
1.05,0.67,0.0000278018,0.0000050744,0.0,resume_from_csv
1.05,0.68,0.0000274599,0.0000050025,0.0,resume_from_csv
1.05,0.69,0.0000270974,0.0000049336,0.0,resume_from_csv
1.05,0.7,0.0000267763,0.0000048616,0.0,resume_from_csv
1.05,0.71,0.0000264448,0.0000048050,0.0,resume_from_csv
1.05,0.72,0.0000261341,0.0000047495,0.0,resume_from_csv
1.05,0.73,0.0000258130,0.0000046986,0.0,resume_from_csv
1.05,0.74,0.0000255022,0.0000046458,0.0,resume_from_csv
1.05,0.75,0.0000251915,0.0000046098,0.0,resume_from_csv
1.05,0.76,0.0000248807,0.0000045595,0.0,resume_from_csv
1.05,0.77,0.0000246010,0.0000045308,0.0,resume_from_csv
1.05,0.78,0.0000243110,0.0000044779,0.0,resume_from_csv
1.05,0.79,0.0000240313,0.0000044504,0.0,resume_from_csv
1.05,0.8,0.0000237517,0.0000044234,0.0,resume_from_csv
1.05,0.81,0.0000234927,0.0000043989,0.0,resume_from_csv
1.05,0.82,0.0000232234,0.0000043968,0.0,resume_from_csv
1.05,0.83,0.0000229437,0.0000043810,0.0,resume_from_csv
1.05,0.84,0.0000226847,0.0000044118,0.0,resume_from_csv
1.05,0.85,0.0000224465,0.0000043609,0.0,resume_from_csv
1.05,0.86,0.0000221875,0.0000043498,0.0,resume_from_csv
1.05,0.87,0.0000233891,0.0000044364,0.0,resume_from_csv
1.05,0.88,0.0000253676,0.0000044408,0.0,resume_from_csv
1.05,0.89,0.0000295523,0.0000044629,0.0,resume_from_csv
1.05,0.9,0.0000340375,0.0000047275,0.0,resume_from_csv
1.05,0.91,0.0000375489,0.0000048365,0.0,resume_from_csv
1.05,0.92,0.0000426038,0.0000049134,0.0,resume_from_csv
1.05,0.93,0.0000489845,0.0000048101,0.0,resume_from_csv
1.05,0.94,0.0000573126,0.0000051030,0.0,resume_from_csv
1.05,0.95,0.0000645013,0.0000054189,0.0,resume_from_csv
1.05,0.96,0.0000756676,0.0000057379,0.0,resume_from_csv
1.05,0.97,0.0000864920,0.0000059641,0.0,resume_from_csv
1.05,0.98,0.0000969228,0.0000070769,0.0,resume_from_csv
1.05,0.99,0.0001090317,0.0000072600,0.0,resume_from_csv
1.05,1.0,0.0001258640,0.0000074455,0.0,resume_from_csv
1.1,0.0,0.0000676399,0.0000154138,0.0,resume_from_csv
1.1,0.01,0.0001486212,0.0000204595,0.0,resume_from_csv
1.1,0.02,0.0001318615,0.0000210853,0.0,resume_from_csv
1.1,0.03,0.0000981451,0.0000186862,0.0,resume_from_csv
1.1,0.04,0.0000725497,0.0000154696,0.0,resume_from_csv
1.1,0.05,0.0000976790,0.0000163283,0.0,resume_from_csv
1.1,0.06,0.0000724876,0.0000132928,0.0,resume_from_csv
1.1,0.07,0.0000892888,0.0000149390,0.0,resume_from_csv
1.1,0.08,0.0000951619,0.0000152107,0.0,resume_from_csv
1.1,0.09,0.0000709960,0.0000121367,0.0,resume_from_csv
1.1,0.1,0.0000979690,0.0000150744,0.0,resume_from_csv
1.1,0.11,0.0000825041,0.0000140305,0.0,resume_from_csv
1.1,0.12,0.0000865231,0.0000136814,0.0,resume_from_csv
1.1,0.13,0.0000816858,0.0000133925,0.0,resume_from_csv
1.1,0.14,0.0000953587,0.0000139872,0.0,resume_from_csv
1.1,0.15,0.0000834570,0.0000134660,0.0,resume_from_csv
1.1,0.16,0.0000642838,0.0000117071,0.0,resume_from_csv
1.1,0.17,0.0000631237,0.0000103434,0.0,resume_from_csv
1.1,0.18,0.0000619014,0.0000099996,0.0,resume_from_csv
1.1,0.19,0.0000606273,0.0000098902,0.0,resume_from_csv
1.1,0.2,0.0000593532,0.0000098531,0.0,resume_from_csv
1.1,0.21,0.0000584106,0.0000100189,0.0,resume_from_csv
1.1,0.22,0.0000574162,0.0000099639,0.0,resume_from_csv
1.1,0.23,0.0000564322,0.0000098757,0.0,resume_from_csv
1.1,0.24,0.0000554171,0.0000096878,0.0,resume_from_csv
1.1,0.25,0.0000543916,0.0000093043,0.0,resume_from_csv
1.1,0.26,0.0000533558,0.0000088959,0.0,resume_from_csv
1.1,0.27,0.0000523406,0.0000084933,0.0,resume_from_csv
1.1,0.28,0.0000513255,0.0000081821,0.0,resume_from_csv
1.1,0.29,0.0000503104,0.0000079707,0.0,resume_from_csv
1.1,0.3,0.0000493160,0.0000078463,0.0,resume_from_csv
1.1,0.31,0.0000483216,0.0000082536,0.0,resume_from_csv
1.1,0.32,0.0000549924,0.0000088217,0.0,resume_from_csv
1.1,0.33,0.0000670080,0.0000096996,0.0,resume_from_csv
1.1,0.34,0.0000624193,0.0000093322,0.0,resume_from_csv
1.1,0.35,0.0000570848,0.0000087187,0.0,resume_from_csv
1.1,0.36,0.0000583381,0.0000093825,0.0,resume_from_csv
1.1,0.37,0.0000464778,0.0000084627,0.0,resume_from_csv
1.1,0.38,0.0000426245,0.0000077662,0.0,resume_from_csv
1.1,0.39,0.0000419409,0.0000075194,0.0,resume_from_csv
1.1,0.4,0.0000412572,0.0000073234,0.0,resume_from_csv
1.1,0.41,0.0000539151,0.0000085200,0.0,resume_from_csv
1.1,0.42,0.0000399003,0.0000077982,0.0,resume_from_csv
1.1,0.43,0.0000495646,0.0000085121,0.0,resume_from_csv
1.1,0.44,0.0000543294,0.0000082218,0.0,resume_from_csv
1.1,0.45,0.0000535526,0.0000081949,0.0,resume_from_csv
1.1,0.46,0.0000538426,0.0000083548,0.0,resume_from_csv
1.1,0.47,0.0000532522,0.0000083076,0.0,resume_from_csv
1.1,0.48,0.0000515948,0.0000079564,0.0,resume_from_csv
1.1,0.49,0.0000657132,0.0000076453,0.0,resume_from_csv
1.1,0.5,0.0000726533,0.0000076790,0.0,resume_from_csv
1.1,0.51,0.0000570123,0.0000070675,0.0,resume_from_csv
1.1,0.52,0.0000338821,0.0000064247,0.0,resume_from_csv
1.1,0.53,0.0000333435,0.0000058442,0.0,resume_from_csv
1.1,0.54,0.0000328152,0.0000056747,0.0,resume_from_csv
1.1,0.55,0.0000526618,0.0000065716,0.0,resume_from_csv
1.1,0.56,0.0000507455,0.0000068279,0.0,resume_from_csv
1.1,0.57,0.0000362956,0.0000067833,0.0,resume_from_csv
1.1,0.58,0.0000308368,0.0000053254,0.0,resume_from_csv
1.1,0.59,0.0000303603,0.0000054393,0.0,resume_from_csv
1.1,0.6,0.0000588664,0.0000066930,0.0,resume_from_csv
1.1,0.61,0.0000295938,0.0000055581,0.0,resume_from_csv
1.1,0.62,0.0000292312,0.0000053404,0.0,resume_from_csv
1.1,0.63,0.0000363785,0.0000055137,0.0,resume_from_csv
1.1,0.64,0.0000284958,0.0000051808,0.0,resume_from_csv
1.1,0.65,0.0000281436,0.0000054429,0.0,resume_from_csv
1.1,0.66,0.0000594775,0.0000062868,0.0,resume_from_csv
1.1,0.67,0.0000274392,0.0000052306,0.0,resume_from_csv
1.1,0.68,0.0000270974,0.0000051429,0.0,resume_from_csv
1.1,0.69,0.0000267763,0.0000051441,0.0,resume_from_csv
1.1,0.7,0.0000264655,0.0000050270,0.0,resume_from_csv
1.1,0.71,0.0000261444,0.0000049144,0.0,resume_from_csv
1.1,0.72,0.0000258233,0.0000048191,0.0,resume_from_csv
1.1,0.73,0.0000255229,0.0000047239,0.0,resume_from_csv
1.1,0.74,0.0000252225,0.0000046733,0.0,resume_from_csv
1.1,0.75,0.0000249118,0.0000046096,0.0,resume_from_csv
1.1,0.76,0.0000246321,0.0000045594,0.0,resume_from_csv
1.1,0.77,0.0000243524,0.0000045210,0.0,resume_from_csv
1.1,0.78,0.0000240728,0.0000044844,0.0,resume_from_csv
1.1,0.79,0.0000260201,0.0000044768,0.0,resume_from_csv
1.1,0.8,0.0000296870,0.0000044812,0.0,resume_from_csv
1.1,0.81,0.0000331052,0.0000045133,0.0,resume_from_csv
1.1,0.82,0.0000369689,0.0000045541,0.0,resume_from_csv
1.1,0.83,0.0000421066,0.0000046647,0.0,resume_from_csv
1.1,0.84,0.0000485081,0.0000048313,0.0,resume_from_csv
1.1,0.85,0.0000548370,0.0000050087,0.0,resume_from_csv
1.1,0.86,0.0000618081,0.0000052027,0.0,resume_from_csv
1.1,0.87,0.0000702191,0.0000055015,0.0,resume_from_csv
1.1,0.88,0.0000819758,0.0000057402,0.0,resume_from_csv
1.1,0.89,0.0000930178,0.0000059834,0.0,resume_from_csv
1.1,0.9,0.0001050956,0.0000063801,0.0,resume_from_csv
1.1,0.91,0.0001186339,0.0000069120,0.0,resume_from_csv
1.1,0.92,0.0001356319,0.0000076613,0.0,resume_from_csv
1.1,0.93,0.0001532721,0.0000082668,0.0,resume_from_csv
1.1,0.94,0.0001752420,0.0000089213,0.0,resume_from_csv
1.1,0.95,0.0001949331,0.0000096780,0.0,resume_from_csv
1.1,0.96,0.0002230352,0.0000107665,0.0,resume_from_csv
1.1,0.97,0.0002573211,0.0000118956,0.0,resume_from_csv
1.1,0.98,0.0002829164,0.0000129839,0.0,resume_from_csv
1.1,0.99,0.0003185592,0.0000143065,0.0,resume_from_csv
1.1,1.0,0.0003646224,0.0000162108,0.0,resume_from_csv
1.15,0.0,0.0000647188,0.0000148396,0.0,resume_from_csv
1.15,0.01,0.0001086070,0.0000211499,0.0,resume_from_csv
1.15,0.02,0.0001339538,0.0000206747,0.0,resume_from_csv
1.15,0.03,0.0000905939,0.0000176438,0.0,resume_from_csv
1.15,0.04,0.0000692661,0.0000150517,0.0,resume_from_csv
1.15,0.05,0.0000857255,0.0000153003,0.0,resume_from_csv
1.15,0.06,0.0000693076,0.0000125608,0.0,resume_from_csv
1.15,0.07,0.0000688518,0.0000123147,0.0,resume_from_csv
1.15,0.08,0.0000930903,0.0000148588,0.0,resume_from_csv
1.15,0.09,0.0000680231,0.0000117076,0.0,resume_from_csv
1.15,0.1,0.0000845343,0.0000141476,0.0,resume_from_csv
1.15,0.11,0.0000808882,0.0000133794,0.0,resume_from_csv
1.15,0.12,0.0000853319,0.0000138960,0.0,resume_from_csv
1.15,0.13,0.0000840164,0.0000127267,0.0,resume_from_csv
1.15,0.14,0.0001113209,0.0000154786,0.0,resume_from_csv
1.15,0.15,0.0000762477,0.0000124473,0.0,resume_from_csv
1.15,0.16,0.0000913811,0.0000130731,0.0,resume_from_csv
1.15,0.17,0.0000723633,0.0000123110,0.0,resume_from_csv
1.15,0.18,0.0000626575,0.0000109593,0.0,resume_from_csv
1.15,0.19,0.0000586903,0.0000101675,0.0,resume_from_csv
1.15,0.2,0.0000575094,0.0000092991,0.0,resume_from_csv
1.15,0.21,0.0000565668,0.0000091071,0.0,resume_from_csv
1.15,0.22,0.0000556657,0.0000089412,0.0,resume_from_csv
1.15,0.23,0.0000547541,0.0000087893,0.0,resume_from_csv
1.15,0.24,0.0000538115,0.0000086302,0.0,resume_from_csv
1.15,0.25,0.0000528689,0.0000084517,0.0,resume_from_csv
1.15,0.26,0.0000519367,0.0000082692,0.0,resume_from_csv
1.15,0.27,0.0000509733,0.0000080964,0.0,resume_from_csv
1.15,0.28,0.0000500204,0.0000079252,0.0,resume_from_csv
1.15,0.29,0.0000490674,0.0000077963,0.0,resume_from_csv
1.15,0.3,0.0000481352,0.0000081413,0.0,resume_from_csv
1.15,0.31,0.0000472029,0.0000084438,0.0,resume_from_csv
1.15,0.32,0.0000517916,0.0000088467,0.0,resume_from_csv
1.15,0.33,0.0000638487,0.0000094446,0.0,resume_from_csv
1.15,0.34,0.0000636416,0.0000091967,0.0,resume_from_csv
1.15,0.35,0.0000551995,0.0000083532,0.0,resume_from_csv
1.15,0.36,0.0000887294,0.0000105042,0.0,resume_from_csv
1.15,0.37,0.0000496578,0.0000081882,0.0,resume_from_csv
1.15,0.38,0.0000433703,0.0000078325,0.0,resume_from_csv
1.15,0.39,0.0000410708,0.0000074626,0.0,resume_from_csv
1.15,0.4,0.0000404389,0.0000072496,0.0,resume_from_csv
1.15,0.41,0.0000397760,0.0000070769,0.0,resume_from_csv
1.15,0.42,0.0000391545,0.0000075137,0.0,resume_from_csv
1.15,0.43,0.0000385123,0.0000070880,0.0,resume_from_csv
1.15,0.44,0.0000435879,0.0000080265,0.0,resume_from_csv
1.15,0.45,0.0000501136,0.0000080619,0.0,resume_from_csv
1.15,0.46,0.0000518227,0.0000078212,0.0,resume_from_csv
1.15,0.47,0.0000509941,0.0000078418,0.0,resume_from_csv
1.15,0.48,0.0000510355,0.0000079133,0.0,resume_from_csv
1.15,0.49,0.0000513566,0.0000079141,0.0,resume_from_csv
1.15,0.5,0.0000455767,0.0000077044,0.0,resume_from_csv
1.15,0.51,0.0000561111,0.0000073079,0.0,resume_from_csv
1.15,0.52,0.0000669148,0.0000072752,0.0,resume_from_csv
1.15,0.53,0.0000677124,0.0000071883,0.0,resume_from_csv
1.15,0.54,0.0000581517,0.0000068008,0.0,resume_from_csv
1.15,0.55,0.0000318622,0.0000060356,0.0,resume_from_csv
1.15,0.56,0.0000313961,0.0000056935,0.0,resume_from_csv
1.15,0.57,0.0000309196,0.0000052680,0.0,resume_from_csv
1.15,0.58,0.0000381497,0.0000059351,0.0,resume_from_csv
1.15,0.59,0.0000518642,0.0000060847,0.0,resume_from_csv
1.15,0.6,0.0000439918,0.0000064879,0.0,resume_from_csv
1.15,0.61,0.0000327945,0.0000062824,0.0,resume_from_csv
1.15,0.62,0.0000288272,0.0000049502,0.0,resume_from_csv
1.15,0.63,0.0000284647,0.0000049418,0.0,resume_from_csv
1.15,0.64,0.0000637245,0.0000066325,0.0,resume_from_csv
1.15,0.65,0.0000277707,0.0000050649,0.0,resume_from_csv
1.15,0.66,0.0000274392,0.0000052176,0.0,resume_from_csv
1.15,0.67,0.0000270974,0.0000050175,0.0,resume_from_csv
1.15,0.68,0.0000267763,0.0000049372,0.0,resume_from_csv
1.15,0.69,0.0000264552,0.0000051516,0.0,resume_from_csv
1.15,0.7,0.0000300495,0.0000057278,0.0,resume_from_csv
1.15,0.71,0.0000279364,0.0000051649,0.0,resume_from_csv
1.15,0.72,0.0000326909,0.0000052160,0.0,resume_from_csv
1.15,0.73,0.0000356327,0.0000050464,0.0,resume_from_csv
1.15,0.74,0.0000413401,0.0000049801,0.0,resume_from_csv
1.15,0.75,0.0000475654,0.0000049929,0.0,resume_from_csv
1.15,0.76,0.0000531900,0.0000050411,0.0,resume_from_csv
1.15,0.77,0.0000610727,0.0000051486,0.0,resume_from_csv
1.15,0.78,0.0000689657,0.0000052868,0.0,resume_from_csv
1.15,0.79,0.0000778118,0.0000054777,0.0,resume_from_csv
1.15,0.8,0.0000872689,0.0000057113,0.0,resume_from_csv
1.15,0.81,0.0000980519,0.0000060077,0.0,resume_from_csv
1.15,0.82,0.0001110827,0.0000064166,0.0,resume_from_csv
1.15,0.83,0.0001278942,0.0000069841,0.0,resume_from_csv
1.15,0.84,0.0001439496,0.0000075225,0.0,resume_from_csv
1.15,0.85,0.0001615794,0.0000081731,0.0,resume_from_csv
1.15,0.86,0.0001875270,0.0000091262,0.0,resume_from_csv
1.15,0.87,0.0002043592,0.0000097476,0.0,resume_from_csv
1.15,0.88,0.0002339632,0.0000109431,0.0,resume_from_csv
1.15,0.89,0.0002620031,0.0000120775,0.0,resume_from_csv
1.15,0.9,0.0002965893,0.0000135250,0.0,resume_from_csv
1.15,0.91,0.0003404048,0.0000153592,0.0,resume_from_csv
1.15,0.92,0.0003808331,0.0000170238,0.0,resume_from_csv
1.15,0.93,0.0004303145,0.0000191304,0.0,resume_from_csv
1.15,0.94,0.0004850370,0.0000217490,0.0,resume_from_csv
1.15,0.95,0.0005522722,0.0000246152,0.0,resume_from_csv
1.15,0.96,0.0006224802,0.0000273089,0.0,resume_from_csv
1.15,0.97,0.0007185835,0.0000311866,0.0,resume_from_csv
1.15,0.98,0.0008006514,0.0000344928,0.0,resume_from_csv
1.15,0.99,0.0009303976,0.0000394942,0.0,resume_from_csv
1.15,1.0,0.0010698180,0.0000449817,0.0,resume_from_csv
1.2,0.0,0.0000620982,0.0000153435,0.0,resume_from_csv
1.2,0.01,0.0000964671,0.0000202940,0.0,resume_from_csv
1.2,0.02,0.0001290647,0.0000195758,0.0,resume_from_csv
1.2,0.03,0.0000810953,0.0000167351,0.0,resume_from_csv
1.2,0.04,0.0000662622,0.0000146567,0.0,resume_from_csv
1.2,0.05,0.0000663244,0.0000134090,0.0,resume_from_csv
1.2,0.06,0.0000663762,0.0000121708,0.0,resume_from_csv
1.2,0.07,0.0000659929,0.0000126439,0.0,resume_from_csv
1.2,0.08,0.0000768899,0.0000139204,0.0,resume_from_csv
1.2,0.09,0.0000652782,0.0000114482,0.0,resume_from_csv
1.2,0.1,0.0000677642,0.0000127855,0.0,resume_from_csv
1.2,0.11,0.0000774285,0.0000129324,0.0,resume_from_csv
1.2,0.12,0.0000815926,0.0000129756,0.0,resume_from_csv
1.2,0.13,0.0000780396,0.0000130584,0.0,resume_from_csv
1.2,0.14,0.0000773664,0.0000124455,0.0,resume_from_csv
1.2,0.15,0.0000780086,0.0000117713,0.0,resume_from_csv
1.2,0.16,0.0000768899,0.0000129314,0.0,resume_from_csv
1.2,0.17,0.0000700016,0.0000117277,0.0,resume_from_csv
1.2,0.18,0.0000867199,0.0000122381,0.0,resume_from_csv
1.2,0.19,0.0000705816,0.0000116151,0.0,resume_from_csv
1.2,0.2,0.0000606480,0.0000105354,0.0,resume_from_csv
1.2,0.21,0.0000548163,0.0000096993,0.0,resume_from_csv
1.2,0.22,0.0000539876,0.0000092603,0.0,resume_from_csv
1.2,0.23,0.0000531589,0.0000087210,0.0,resume_from_csv
1.2,0.24,0.0000522785,0.0000083588,0.0,resume_from_csv
1.2,0.25,0.0000514187,0.0000082044,0.0,resume_from_csv
1.2,0.26,0.0000505383,0.0000080375,0.0,resume_from_csv
1.2,0.27,0.0000496475,0.0000079975,0.0,resume_from_csv
1.2,0.28,0.0000487670,0.0000079843,0.0,resume_from_csv
1.2,0.29,0.0000478866,0.0000081337,0.0,resume_from_csv
1.2,0.3,0.0000469957,0.0000082523,0.0,resume_from_csv
1.2,0.31,0.0000528378,0.0000085050,0.0,resume_from_csv
1.2,0.32,0.0000496268,0.0000089191,0.0,resume_from_csv
1.2,0.33,0.0000638591,0.0000092547,0.0,resume_from_csv
1.2,0.34,0.0000630201,0.0000090104,0.0,resume_from_csv
1.2,0.35,0.0000529414,0.0000083091,0.0,resume_from_csv
1.2,0.36,0.0000607309,0.0000095309,0.0,resume_from_csv
1.2,0.37,0.0000611141,0.0000088229,0.0,resume_from_csv
1.2,0.38,0.0000457735,0.0000086561,0.0,resume_from_csv
1.2,0.39,0.0000413297,0.0000075027,0.0,resume_from_csv
1.2,0.4,0.0000396310,0.0000072023,0.0,resume_from_csv
1.2,0.41,0.0000390095,0.0000070026,0.0,resume_from_csv
1.2,0.42,0.0000383880,0.0000068424,0.0,resume_from_csv
1.2,0.43,0.0000378079,0.0000066236,0.0,resume_from_csv
1.2,0.44,0.0000372278,0.0000065878,0.0,resume_from_csv
1.2,0.45,0.0000375697,0.0000074214,0.0,resume_from_csv
1.2,0.46,0.0000429042,0.0000077890,0.0,resume_from_csv
1.2,0.47,0.0000493367,0.0000076040,0.0,resume_from_csv
1.2,0.48,0.0000494921,0.0000074739,0.0,resume_from_csv
1.2,0.49,0.0000487774,0.0000074919,0.0,resume_from_csv
1.2,0.5,0.0000488395,0.0000075636,0.0,resume_from_csv
1.2,0.51,0.0000490260,0.0000075617,0.0,resume_from_csv
1.2,0.52,0.0000451520,0.0000074052,0.0,resume_from_csv
